Total Pop,Males < 5,Males 5-9,Males 10-14,Males 15-17,Females < 5,Females 5-9,Females 10-14,Females 15-17,# Foreign Born,Overseas Move Past Year,Total Fam HH,1-person Fam HH,2-person Fam HH,3-person Fam HH,4-person Fam HH,5-person Fam HH,6-person Fam HH,7+-person Fam HH,Total non-Fam HH,1-person non-Fam HH,2-person non-Fam HH,3-person non-Fam HH,4-person non-Fam HH,5-person non-Fam HH,6-person non-Fam HH,7+-person non-Fam HH,Total Female Population,Women 15-50 Who've Given Birth,Total Male Public School,Male Public Age 3-4,Male Public Age 5-9,Male Public Age 10-14,Male Public Age 15-17,Total Male Private School,Male Private Age 3-4,Male Private Age 5-9,Male Private Age 10-14,Male Private Age 15-17,Total Male Not Enrolled,Male Not Enrolled Age 3-4,Male Not Enrolled Age 5-9,Male Not Enrolled Age 10-14,Male Not Enrolled Age 15-17,Total Female Public School,Female Public Age 3-4,Female Public Age 5-9,Female Public Age 10-14,Female Public Age 15-17,Total Female Private School,Female Private Age 3-4,Female Private Age 5-9,Female Private Age 10-14,Female Private Age 15-17,Total Female Not Enrolled,Female Not Enrolled Age 3-4,Female Not Enrolled Age 5-9,Female Not Enrolled Age 10-14,Female Not Enrolled Age 15-17,Total Below Poverty Level Ages 3+,Below Poverty Level Enrolled in School Ages 3+,Below Poverty Level Preschool,Below Poverty Level Kinder,Below Poverty Level Grades 1-4,Below Poverty Level Grades 5-8,Below Poverty Level Grades 9-12,Below Poverty Level Not Enrolled Ages 3+,Above Poverty Level Preschool,Above Poverty Level Kinder,Above Poverty Level Grades 1-4,Above Poverty Level Grades 5-8,Above Poverty Level Grades 9-12,NAME,county,state
28078.0,1102.0,1000.0,1306.0,686.0,1002.0,804.0,1209.0,715.0,4379.0,45.0,9540.0,6828.0,2690.0,1502.0,1264.0,784.0,470.0,118.0,2712.0,2258.0,425.0,29.0,0.0,0.0,0.0,0.0,6557.0,478.0,3330.0,163.0,741.0,1129.0,616.0,414.0,69.0,124.0,172.0,41.0,9836.0,243.0,135.0,5.0,29.0,3812.0,113.0,646.0,1043.0,691.0,471.0,114.0,154.0,142.0,20.0,9005.0,192.0,4.0,24.0,4.0,4943.0,2170.0,156.0,123.0,329.0,361.0,519.0,2773.0,326.0,356.0,996.0,1587.0,1436.0,"Glenn County, California",021,06
134317.0,3882.0,3686.0,3777.0,2397.0,3701.0,3662.0,3452.0,2337.0,7340.0,428.0,53307.0,31212.0,15389.0,6919.0,5578.0,2350.0,628.0,348.0,22095.0,17299.0,3807.0,704.0,219.0,33.0,24.0,9.0,32639.0,1745.0,16601.0,670.0,3354.0,3467.0,2215.0,1164.0,236.0,203.0,278.0,153.0,47444.0,898.0,129.0,32.0,29.0,17065.0,439.0,3229.0,3038.0,2124.0,1701.0,337.0,277.0,328.0,91.0,46209.0,870.0,156.0,86.0,122.0,24509.0,9860.0,566.0,340.0,1260.0,1035.0,1308.0,14649.0,1293.0,948.0,4623.0,4546.0,4784.0,"Humboldt County, California",023,06
173487.0,7058.0,6857.0,7435.0,4616.0,6771.0,6970.0,6414.0,4414.0,56185.0,1133.0,47928.0,38219.0,10916.0,9237.0,8242.0,5459.0,2710.0,1655.0,9709.0,8465.0,987.0,102.0,155.0,0.0,0.0,0.0,41279.0,3052.0,25689.0,1039.0,6456.0,7256.0,4432.0,1274.0,324.0,169.0,136.0,92.0,58072.0,1412.0,232.0,43.0,92.0,26261.0,1195.0,6489.0,6222.0,4288.0,1375.0,309.0,262.0,164.0,60.0,52466.0,1200.0,219.0,28.0,66.0,34938.0,14576.0,989.0,843.0,3386.0,3655.0,3254.0,20362.0,2229.0,1862.0,7581.0,7788.0,9406.0,"Imperial County, California",025,06
18474.0,633.0,542.0,550.0,388.0,451.0,415.0,584.0,357.0,1765.0,12.0,7910.0,4531.0,2281.0,1092.0,682.0,399.0,42.0,35.0,3379.0,2948.0,343.0,9.0,72.0,7.0,0.0,0.0,3732.0,216.0,1750.0,90.0,502.0,498.0,361.0,187.0,38.0,36.0,30.0,27.0,7040.0,86.0,4.0,22.0,0.0,1639.0,64.0,341.0,531.0,347.0,269.0,43.0,49.0,53.0,0.0,6890.0,64.0,25.0,0.0,10.0,1868.0,464.0,29.0,30.0,111.0,97.0,127.0,1404.0,270.0,88.0,667.0,675.0,818.0,"Inyo County, California",027,06
839153.0,37120.0,34771.0,34969.0,22462.0,36001.0,34428.0,32849.0,21069.0,171173.0,3644.0,253178.0,189788.0,60715.0,39149.0,41777.0,26569.0,12600.0,8978.0,63390.0,50824.0,10142.0,1646.0,562.0,186.0,23.0,7.0,202514.0,14724.0,113509.0,3689.0,31360.0,33246.0,20606.0,9693.0,1460.0,1758.0,1333.0,1088.0,287114.0,9803.0,1653.0,390.0,768.0,112347.0,4005.0,31145.0,30694.0,19570.0,11201.0,1389.0,1830.0,1600.0,845.0,262340.0,9826.0,1453.0,555.0,654.0,165495.0,66146.0,3357.0,4789.0,16749.0,15885.0,16745.0,99349.0,8007.0,9344.0,37552.0,36934.0,42447.0,"Kern County, California",029,06
151982.0,6544.0,6181.0,5284.0,3371.0,6275.0,5958.0,5205.0,3367.0,31302.0,976.0,40767.0,31787.0,9517.0,7114.0,7170.0,4018.0,2552.0,1416.0,8980.0,7087.0,1222.0,390.0,183.0,78.0,20.0,0.0,33561.0,2530.0,19566.0,805.0,5468.0,4969.0,3106.0,2738.0,210.0,404.0,240.0,124.0,59075.0,1409.0,309.0,75.0,141.0,18236.0,661.0,5262.0,4948.0,2901.0,1816.0,159.0,306.0,182.0,253.0,42618.0,1642.0,390.0,75.0,213.0,24672.0,10041.0,711.0,618.0,3008.0,2119.0,2326.0,14631.0,1226.0,1597.0,6840.0,5641.0,6672.0,"Kings County, California",031,06
64360.0,1895.0,1923.0,1913.0,1520.0,1659.0,1798.0,1849.0,1071.0,5400.0,257.0,26103.0,16271.0,8033.0,3204.0,2807.0,1230.0,513.0,484.0,9832.0,7619.0,1830.0,291.0,45.0,42.0,5.0,0.0,13082.0,859.0,6404.0,309.0,1774.0,1835.0,1353.0,531.0,169.0,38.0,64.0,93.0,24631.0,454.0,111.0,14.0,74.0,6374.0,315.0,1583.0,1583.0,974.0,704.0,43.0,129.0,242.0,89.0,23823.0,371.0,86.0,24.0,8.0,14373.0,4469.0,202.0,395.0,861.0,996.0,1176.0,9904.0,710.0,520.0,1791.0,2031.0,2100.0,"Lake County, California",033,06
34628.0,844.0,649.0,1007.0,573.0,731.0,629.0,785.0,505.0,2240.0,85.0,10127.0,6586.0,3318.0,1394.0,1099.0,387.0,192.0,196.0,3541.0,2915.0,484.0,77.0,39.0,23.0,0.0,3.0,5537.0,355.0,3418.0,140.0,517.0,848.0,414.0,969.0,26.0,71.0,134.0,134.0,17766.0,150.0,61.0,25.0,25.0,2331.0,56.0,544.0,709.0,430.0,469.0,29.0,59.0,59.0,75.0,8779.0,278.0,26.0,17.0,0.0,3555.0,1066.0,79.0,2.0,213.0,256.0,236.0,2489.0,182.0,138.0,841.0,1126.0,1253.0,"Lassen County, California",035,06
9840024.0,333306.0,325047.0,343914.0,226026.0,318356.0,307409.0,332329.0,215967.0,3473930.0,67580.0,3218511.0,2163751.0,689427.0,496435.0,481351.0,268100.0,123665.0,104773.0,1054760.0,825359.0,182822.0,30437.0,10823.0,3479.0,1008.0,832.0,2613391.0,136024.0,1178224.0,47828.0,279832.0,307118.0,201578.0,205316.0,26668.0,35117.0,31758.0,17896.0,3272408.0,62499.0,10098.0,5038.0,6552.0,1193588.0,45283.0,265914.0,296447.0,190627.0,230714.0,26963.0,33178.0,31760.0,19906.0,3376638.0,59285.0,8317.0,4122.0,5434.0,1561882.0,610196.0,31971.0,33745.0,124920.0,124021.0,142011.0,951686.0,126159.0,96660.0,374121.0,409371.0,472030.0,"Los Angeles County, California",037,06
150615.0,6031.0,5605.0,6309.0,3812.0,6088.0,5910.0,5620.0,3443.0,31735.0,497.0,42063.0,32472.0,11249.0,6079.0,6663.0,3849.0,2363.0,2269.0,9591.0,7965.0,1308.0,119.0,161.0,38.0,0.0,0.0,38728.0,2531.0,19207.0,857.0,5234.0,5972.0,3623.0,1355.0,77.0,235.0,294.0,103.0,48197.0,1299.0,136.0,43.0,86.0,19503.0,633.0,5467.0,5511.0,3182.0,1414.0,169.0,207.0,67.0,137.0,53515.0,1660.0,236.0,42.0,124.0,27008.0,10923.0,590.0,871.0,2992.0,2730.0,2460.0,16085.0,1285.0,1715.0,6174.0,6589.0,7378.0,"Madera County, California",039,06
252759.0,7058.0,7450.0,7614.0,4396.0,6791.0,7545.0,7032.0,4211.0,48375.0,1660.0,103152.0,63720.0,30189.0,13667.0,13995.0,3974.0,1319.0,576.0,39432.0,31752.0,6633.0,821.0,174.0,0.0,52.0,0.0,53078.0,2687.0,21797.0,582.0,5772.0,6307.0,3533.0,7557.0,1485.0,1524.0,1281.0,822.0,90979.0,894.0,154.0,26.0,41.0,21782.0,518.0,5752.0,5378.0,3461.0,7625.0,1614.0,1531.0,1505.0,737.0,95206.0,943.0,262.0,149.0,13.0,17715.0,5327.0,429.0,230.0,835.0,1224.0,919.0,12388.0,4649.0,2884.0,10544.0,10520.0,10492.0,"Marin County, California",041,06
18193.0,330.0,400.0,479.0,254.0,415.0,320.0,632.0,372.0,641.0,32.0,7256.0,5041.0,2956.0,903.0,851.0,138.0,116.0,77.0,2215.0,1764.0,354.0,97.0,0.0,0.0,0.0,0.0,3510.0,172.0,1305.0,17.0,357.0,460.0,254.0,68.0,27.0,31.0,0.0,0.0,7514.0,43.0,12.0,19.0,0.0,1659.0,17.0,301.0,584.0,284.0,275.0,32.0,7.0,48.0,87.0,6923.0,160.0,12.0,0.0,1.0,2564.0,814.0,17.0,80.0,172.0,332.0,123.0,1750.0,76.0,55.0,414.0,615.0,683.0,"Mariposa County, California",043,06
87577.0,2755.0,2641.0,2814.0,1816.0,2528.0,2423.0,2715.0,1674.0,10614.0,239.0,34228.0,21062.0,9744.0,4416.0,4026.0,1825.0,677.0,374.0,13166.0,10795.0,2040.0,236.0,77.0,18.0,0.0,0.0,18248.0,1039.0,8573.0,199.0,2291.0,2633.0,1604.0,893.0,124.0,241.0,88.0,80.0,32632.0,600.0,109.0,93.0,132.0,9516.0,398.0,2135.0,2353.0,1529.0,1220.0,186.0,251.0,268.0,105.0,31483.0,516.0,37.0,94.0,40.0,15885.0,5145.0,231.0,335.0,1038.0,1320.0,1177.0,10740.0,685.0,911.0,2730.0,2993.0,3714.0,"Mendocino County, California",045,06
256398.0,11336.0,11025.0,11608.0,7400.0,10806.0,10481.0,11048.0,6804.0,64622.0,612.0,74496.0,58214.0,17299.0,12936.0,12408.0,8699.0,4013.0,2859.0,16282.0,13051.0,2577.0,382.0,93.0,94.0,85.0,0.0,64087.0,4565.0,38750.0,1460.0,10560.0,11137.0,6970.0,2154.0,336.0,234.0,370.0,154.0,81760.0,3073.0,231.0,101.0,276.0,38625.0,1316.0,9743.0,10684.0,6430.0,2367.0,172.0,424.0,272.0,146.0,79726.0,2769.0,314.0,92.0,228.0,57127.0,24775.0,799.0,1512.0,6701.0,5931.0,5425.0,32352.0,2806.0,2432.0,10913.0,11689.0,14295.0,"Merced County, California",047,06
9545.0,232.0,215.0,423.0,270.0,250.0,247.0,296.0,176.0,550.0,0.0,3903.0,2397.0,1394.0,358.0,328.0,251.0,55.0,11.0,1506.0,1296.0,210.0,0.0,0.0,0.0,0.0,0.0,1841.0,168.0,1044.0,30.0,173.0,390.0,269.0,95.0,9.0,42.0,33.0,1.0,3575.0,78.0,0.0,0.0,0.0,924.0,23.0,200.0,271.0,176.0,106.0,20.0,25.0,25.0,0.0,3549.0,70.0,22.0,0.0,0.0,1736.0,591.0,46.0,39.0,104.0,189.0,130.0,1145.0,64.0,34.0,316.0,365.0,412.0,"Modoc County, California",049,06
14181.0,348.0,333.0,542.0,222.0,527.0,479.0,444.0,118.0,2235.0,121.0,5056.0,3176.0,1388.0,718.0,557.0,387.0,124.0,2.0,1880.0,1419.0,368.0,77.0,0.0,16.0,0.0,0.0,3251.0,145.0,1444.0,43.0,277.0,502.0,185.0,123.0,0.0,29.0,40.0,37.0,5672.0,28.0,27.0,0.0,0.0,1400.0,23.0,479.0,379.0,97.0,120.0,24.0,0.0,65.0,21.0,4853.0,188.0,0.0,0.0,0.0,1333.0,292.0,0.0,0.0,54.0,74.0,33.0,1041.0,123.0,105.0,632.0,685.0,646.0,"Mono County, California",051,06
416199.0,16899.0,16010.0,14674.0,9610.0,16122.0,15292.0,13611.0,9073.0,126439.0,3212.0,125123.0,90391.0,30138.0,18334.0,18022.0,11863.0,6443.0,5591.0,34732.0,26992.0,5668.0,1118.0,691.0,126.0,36.0,101.0,100094.0,6632.0,53205.0,2410.0,14593.0,13527.0,8460.0,5684.0,512.0,810.0,919.0,708.0,145073.0,3849.0,607.0,228.0,442.0,53024.0,2125.0,13784.0,12581.0,8196.0,5387.0,729.0,942.0,900.0,625.0,134462.0,4032.0,566.0,130.0,252.0,59573.0,24035.0,1595.0,1752.0,5987.0,5099.0,5044.0,35538.0,4939.0,4660.0,18339.0,16037.0,21213.0,"Monterey County, California",053,06
136644.0,4239.0,4218.0,4727.0,2895.0,3847.0,4403.0,4203.0,2806.0,31114.0,703.0,49209.0,33596.0,14838.0,6050.0,6739.0,3268.0,1618.0,1083.0,15613.0,12211.0,2742.0,356.0,217.0,87.0,0.0,0.0,31444.0,1834.0,13858.0,447.0,3506.0,4172.0,2521.0,2731.0,393.0,436.0,395.0,325.0,49084.0,866.0,276.0,160.0,49.0,14531.0,572.0,3731.0,3678.0,2506.0,2800.0,211.0,507.0,467.0,300.0,48646.0,603.0,165.0,58.0,0.0,12825.0,4316.0,321.0,279.0,853.0,944.0,948.0,8509.0,1821.0,1380.0,5791.0,5978.0,6650.0,"Napa County, California",055,06
98521.0,2349.0,2589.0,2823.0,2177.0,2022.0,2437.0,2707.0,1782.0,5345.0,491.0,41626.0,27282.0,15301.0,5569.0,4042.0,1501.0,594.0,275.0,14344.0,11339.0,2650.0,258.0,63.0,34.0,0.0,0.0,19319.0,813.0,9515.0,350.0,2299.0,2399.0,2137.0,1267.0,409.0,214.0,375.0,40.0,36830.0,278.0,76.0,49.0,0.0,9410.0,205.0,2222.0,2464.0,1641.0,1377.0,398.0,215.0,243.0,95.0,37623.0,232.0,0.0,0.0,46.0,10756.0,3177.0,180.0,164.0,590.0,685.0,882.0,7579.0,1233.0,948.0,3400.0,3938.0,4351.0,"Nevada County, California",057,06
3021840.0,99360.0,102530.0,106121.0,69297.0,94474.0,97066.0,102194.0,65642.0,922303.0,22077.0,990266.0,707372.0,247353.0,153974.0,159233.0,78787.0,35589.0,32436.0,282894.0,216051.0,51062.0,9985.0,4025.0,1099.0,426.0,246.0,781217.0,40698.0,372352.0,9916.0,85492.0,95049.0,62160.0,62110.0,10191.0,13406.0,9942.0,5264.0,1001765.0,20353.0,3632.0,1130.0,1873.0,366675.0,9704.0,81610.0,90382.0,59065.0,66468.0,10916.0,12256.0,10597.0,5257.0,1038043.0,18327.0,3200.0,1215.0,1320.0,329234.0,133667.0,5692.0,6577.0,24362.0,25104.0,28988.0,195567.0,42537.0,33021.0,131984.0,139076.0,154556.0,"Orange County, California",059,06
350074.0,10618.0,12123.0,12574.0,7952.0,10205.0,11692.0,12113.0,7699.0,36165.0,1164.0,131775.0,93404.0,43006.0,18636.0,18936.0,8281.0,3095.0,1450.0,38371.0,30503.0,6632.0,823.0,339.0,74.0,0.0,0.0,80694.0,3648.0,40821.0,1131.0,10232.0,11444.0,7111.0,5895.0,1445.0,1217.0,1022.0,599.0,118281.0,2056.0,674.0,108.0,242.0,39816.0,896.0,9812.0,10498.0,6844.0,7938.0,1432.0,1556.0,1397.0,661.0,125236.0,1776.0,324.0,218.0,194.0,27654.0,9909.0,375.0,379.0,2089.0,1880.0,1976.0,17745.0,5159.0,4619.0,16495.0,17528.0,18592.0,"Placer County, California",061,06
19926.0,490.0,469.0,592.0,361.0,412.0,450.0,543.0,310.0,1127.0,11.0,9109.0,5721.0,3606.0,839.0,961.0,240.0,45.0,30.0,3388.0,2948.0,398.0,24.0,18.0,0.0,0.0,0.0,3644.0,216.0,1873.0,96.0,390.0,576.0,337.0,266.0,22.0,79.0,16.0,15.0,7598.0,78.0,0.0,0.0,9.0,1759.0,30.0,434.0,543.0,290.0,221.0,28.0,0.0,0.0,20.0,7681.0,120.0,16.0,0.0,0.0,2525.0,742.0,28.0,50.0,120.0,124.0,132.0,1783.0,184.0,155.0,636.0,773.0,913.0,"Plumas County, California",063,06
2192982.0,82948.0,84056.0,91152.0,57405.0,79937.0,82974.0,85659.0,54613.0,481859.0,11443.0,676618.0,499708.0,167451.0,99887.0,106124.0,66529.0,32433.0,27284.0,176910.0,138165.0,31526.0,4494.0,1596.0,833.0,162.0,134.0,544702.0,33385.0,284338.0,7860.0,74232.0,83865.0,53146.0,35233.0,5037.0,6500.0,6065.0,2955.0,723555.0,21253.0,3324.0,1222.0,1304.0,286051.0,7493.0,73815.0,78931.0,50060.0,41191.0,5260.0,6396.0,5676.0,3309.0,727521.0,20889.0,2763.0,1052.0,1244.0,314004.0,123016.0,5464.0,7818.0,29809.0,27955.0,30524.0,190988.0,23965.0,24568.0,103912.0,109268.0,123028.0,"Riverside County, California",065,06
1422348.0,51613.0,50635.0,50629.0,32703.0,49303.0,47070.0,49645.0,30866.0,281846.0,7526.0,512496.0,333986.0,126521.0,75666.0,69997.0,34688.0,14834.0,12280.0,178510.0,139526.0,31751.0,5099.0,1508.0,405.0,145.0,76.0,364375.0,20551.0,177461.0,5753.0,43827.0,46238.0,29708.0,25766.0,3811.0,4980.0,3775.0,2372.0,462766.0,11256.0,1828.0,616.0,623.0,182616.0,5642.0,40871.0,45152.0,27269.0,28357.0,3945.0,4787.0,3798.0,3018.0,485592.0,10719.0,1412.0,695.0,579.0,215743.0,89796.0,4405.0,4955.0,18812.0,17969.0,18403.0,125947.0,16600.0,14481.0,59394.0,59765.0,67940.0,"Sacramento County, California",067,06
55467.0,2052.0,1977.0,2685.0,1466.0,2023.0,2343.0,1964.0,1502.0,11387.0,164.0,16840.0,13253.0,4509.0,2783.0,3035.0,1539.0,684.0,703.0,3587.0,2921.0,580.0,51.0,24.0,11.0,0.0,0.0,13888.0,750.0,6977.0,146.0,1695.0,2310.0,1289.0,1050.0,220.0,235.0,351.0,118.0,18554.0,574.0,47.0,24.0,59.0,7335.0,155.0,2114.0,1814.0,1407.0,828.0,285.0,128.0,115.0,77.0,18567.0,539.0,101.0,35.0,18.0,6714.0,2562.0,99.0,257.0,636.0,558.0,686.0,4152.0,778.0,759.0,2500.0,3372.0,3134.0,"San Benito County, California",069,06
