NAME,county,Total Pop,% Foreign Born,% Overseas Move Past Year,Birthrate Past Year,% School Aged,Ave HH Size,% Not Enrolled,% School-Aged Below Poverty Line
"Alameda County, California",001,1494876.0,30.745827747585754,1.0166060596330397,4.970187895207758,18.940433855383322,2.367276694500131,7.989093580470162,14.668923806611831
"Alpine County, California",003,1167.0,4.627249357326478,2.6563838903170525,2.857142857142857,22.536418166238217,2.0736196319018405,4.562737642585551,21.074380165289256
"Amador County, California",005,38244.0,5.836209601506118,0.14381340863926367,3.4690321558688417,15.591988285744169,2.233151857920609,7.814858292805635,11.672661870503596
"Butte County, California",007,219309.0,7.850111030555061,0.45187384010688114,5.916490804944226,17.848332717763522,2.169194489685125,8.330991492731778,23.629005616121574
"Calaveras County, California",009,45794.0,4.347731143817967,0.15504214525920426,2.8107861060329067,17.49574180023584,2.2716059401119857,12.880678981527707,6.695842450765864
"Colusa County, California",011,21297.0,24.1677231534958,1.0564868291308636,5.389955083707636,25.045781095929005,2.7591371409410974,7.836520434945632,21.03723922791967
"Contra Costa County, California",013,1037817.0,23.619385691311667,0.6812376363077498,5.450240639846238,21.360991388655226,2.60691021723487,7.4401862076431735,12.336875709623325
"Del Norte County, California",015,28561.0,6.680438360001401,0.14705367459122579,9.625570776255708,18.563775778159027,2.1964285714285716,8.789136175028291,26.599257119273627
"El Dorado County, California",017,179878.0,8.42015143597327,0.2968678771167124,4.588320187115878,20.346568229577823,2.5404438894249872,6.087598021803874,10.523772984340809
"Fresno County, California",019,920623.0,22.074508240615323,0.4993357758822015,6.91201284269852,25.082036838097682,2.898068099559343,10.9613660674459,31.50227274866129
"Glenn County, California",021,28027.0,15.62065151461091,0.11774360438148927,7.012708620425662,23.3382095836158,2.6802417018458735,9.417520256841462,23.79103994824519
"Humboldt County, California",023,133585.0,5.607665531309653,0.3974997192798592,5.741494932173807,17.125425758880112,2.0105368658428833,9.3980854132972,20.046071891347122
"Imperial County, California",025,171343.0,32.02523593026852,0.9909946715068605,7.677449326389399,24.694326584686856,3.242063766512207,8.193892985441483,29.857703631010796
"Inyo County, California",027,18457.0,9.76865146015062,0.0487619873218833,7.026315789473685,17.473045457008183,1.9446629715716073,6.170542635658915,14.93570722057369
"Kern County, California",029,829254.0,20.50288572620693,0.49876153747826363,7.386784526431445,25.502318951732523,2.9951117786047043,11.929316858884334,27.859032126540722
"Kings County, California",031,152335.0,21.13105983523156,0.7641054255423901,6.947462420002977,22.510256999376374,3.1699744626088355,12.501822635676998,26.750206100577085
"Lake County, California",033,64392.0,8.457572369238415,0.4286246738725307,5.955833147445907,18.974406758603553,2.1897527808597195,9.616958585693238,30.927272727272726
"Lassen County, California",035,35001.0,7.005514128167767,0.14856718379474873,7.254649235868165,14.265306705522699,2.3140906729984416,12.557580612858002,15.439814814814815
"Los Angeles County, California",037,9787747.0,35.57234366601425,0.7064138458012861,5.261587450718761,20.943696235711855,2.608594150786493,7.917885415792647,22.363491019871446
"Madera County, California",039,149611.0,21.3146092199103,0.6129228465821364,6.387410321684796,24.008261424627868,3.108696920772627,9.827667808123834,27.980684006234906
"Marin County, California",041,250666.0,18.51268221458036,0.6550549336567384,4.9102448550398075,17.629036247436826,2.1101490118716315,5.838424983027835,8.42741935483871
"Mariposa County, California",043,18290.0,4.84417714598141,0.28430836522689995,6.146179401993355,14.281027884089667,2.2283598518963275,9.877488514548238,31.716280779125324
"Mendocino County, California",045,87525.0,11.849185946872321,0.2913453299057412,5.610420114236908,18.59582976292488,2.211251287332647,8.970262963873187,24.326626908709613
"Merced County, California",047,253606.0,24.975749785099723,0.2783845808064478,7.490196078431373,26.85188836226272,3.1901967514421425,10.533348997033688,28.864226833883954
"Modoc County, California",049,9587.0,6.706999061228746,0.0,6.563500533617929,19.995827683321163,2.1243052982586144,11.78925404277517,30.235365117682562
"Mono County, California",051,14016.0,18.043664383561644,0.5779109589041096,3.485332558814987,18.2648401826484,2.2152759264196216,10.4296875,11.917562724014337
"Monterey County, California",053,411385.0,30.346755472367732,0.9244381783487488,6.635461448832817,22.313890880805083,2.865652843505858,11.610527691838424,21.326844628927216
"Napa County, California",055,135377.0,22.0968111274441,0.6374790400141825,6.438426162493613,19.527689341616377,2.473443111949839,8.662430019670147,12.82571637308223
"Nevada County, California",057,98392.0,5.352061143182373,0.49800796812749004,4.007332348897602,17.521749735750873,2.2337416340447027,4.361948955916473,12.56239100366829
"Orange County, California",059,2989948.0,30.508657675651886,0.7812844905663912,5.2373017770954995,20.947053259789133,2.7461191968821463,8.319415748851199,14.00776367311384
"Placer County, California",061,343554.0,10.272620898024766,0.30446450921834706,4.496494701582677,21.13845276142906,2.5112411055971893,7.200297430530693,7.588687598299063
"Plumas County, California",063,20192.0,6.205427892234548,0.0544770206022187,4.4558258642765685,16.5263470681458,1.8847808043461858,8.001198681450404,13.758599124452783
"Riverside County, California",065,2154844.0,22.17571202370102,0.535676828577846,6.126555861966162,24.32152861181598,2.9350645369702284,10.060848211474726,18.753134914327823
"Sacramento County, California",067,1408480.0,19.629032716119504,0.47178518686811316,5.6891213101217915,21.627144155401567,2.421670847515762,9.017641999382825,20.255227291966477
"San Benito County, California",069,54873.0,21.2126182275436,0.32438539901226465,5.492190337813295,25.444207533759773,3.180646117368109,10.879530153273171,14.34490306441526
"San Bernardino County, California",071,2023452.0,21.442218545337376,0.5368054196491935,6.157133347037225,24.999357533561458,3.1047940883584495,10.109320944944153,20.692754749531346
"San Diego County, California",073,3060849.0,23.17232898453991,1.1060983406891356,5.5471434064791065,19.71361540539896,2.4509108589905826,8.808692020603113,16.87140155791375
"San Francisco County, California",075,797983.0,35.62481907509308,1.4011576687723923,3.887473795730677,10.693711520170229,1.6703810229009668,7.565565894016453,13.0407446218332
"San Joaquin County, California",077,680277.0,23.14851156220187,0.6706091783200079,6.557164112131876,24.97247444790872,2.958649492962688,9.568406305553266,21.626764217850074
"San Luis Obispo County, California",079,267871.0,10.4639919961474,0.44760351064504933,4.69175159799707,16.33883473761624,2.2111919698870763,8.29392007677017,13.280584906605238
"San Mateo County, California",081,711622.0,34.082841733392165,0.8456736863109909,5.660763174934963,18.491839768866054,2.50803827214766,7.296796157821143,8.702069629391946
"Santa Barbara County, California",083,419793.0,23.485860888580802,1.1789143697012574,4.9531919640782025,19.360732551519437,2.4452805411236236,8.537680713626576,16.92000996760528
"Santa Clara County, California",085,1762754.0,36.94020833309696,1.4046769997401793,6.144243161414549,19.957010450692497,2.680242577267288,8.007265636325908,11.260146446034154
"Santa Cruz County, California",087,259402.0,18.596232874071905,0.7043122258116745,4.91117607375759,18.000246721305153,2.3315839731695767,7.577152892296491,14.550930504360334
"Shasta County, California",089,177231.0,5.44882103018095,0.34474781499850476,5.13555656154117,19.430009422730787,2.3204812244633244,9.408758276222558,21.5176515732924
"Sierra County, California",091,3277.0,5.706438815990235,0.0,0.9140767824497258,16.203844980164785,1.8837588267246062,17.702448210922785,30.718954248366014
"Siskiyou County, California",093,44687.0,5.659364020856177,0.24168102580168727,5.761888233252343,17.832926801978203,2.1068997240110394,6.600577236792571,22.22823147647377
"Solano County, California",095,411620.0,19.997084689762403,0.6374811719547155,6.395257537688442,21.110733200524756,2.677157428533083,10.025777941447247,13.418260079867633
"Sonoma County, California",097,478551.0,16.399506008763957,0.41646553867821823,5.220533924237628,18.84125202956425,2.2547296545364937,9.050074862751622,11.736854627646919
"Stanislaus County, California",099,512469.0,20.474214050020585,0.5087136978041599,6.616382982018679,24.55426572143876,2.9220589087957327,10.142808325320066,23.773802151025357
"Sutter County, California",101,94192.0,22.49978766774248,1.0807711907593003,5.908316217279204,23.141031085442503,2.882066915247405,10.611552048447034,20.2768443753448
"Tehama County, California",103,62985.0,10.60093673096769,0.26355481463840597,6.905958363244795,21.727395411605936,2.425762883019344,9.769820971867007,27.97675149230286
"Trinity County, California",105,13711.0,3.7998687185471516,1.2544672161038581,4.664254121431444,15.148420975858802,2.0187350685275995,8.666345690900338,22.494669509594882
"Tulare County, California",107,436234.0,23.119014107107652,0.4676389277314469,8.157590235526856,27.21200089860029,3.2459950708564387,11.383394547966438,31.464373237157258
"Tuolumne County, California",109,55736.0,4.374192622362567,0.16506387254198365,6.029647435897436,15.175111238696712,2.1380543394713096,6.384488058642705,19.930113565456136
"Ventura County, California",111,815745.0,22.802836670773342,0.6000649712839183,5.8417647378644615,22.062899558072683,2.8646484316486416,8.049917489456986,13.093164610955105
"Yolo County, California",113,198889.0,21.162055216728927,1.3711165524488533,4.484929810074319,19.233341210423905,2.3455160182947696,7.858207199435338,16.80918846411804
"Yuba County, California",115,71817.0,11.711711711711711,0.3717782697689962,8.050019538882376,23.836974532492306,2.8362513549912953,9.731876861966237,27.014489069649212
