Total Pop,Males < 5,Males 5-9,Males 10-14,Males 15-17,Females < 5,Females 5-9,Females 10-14,Females 15-17,# Foreign Born,Overseas Move Past Year,Total Fam HH,1-person Fam HH,2-person Fam HH,3-person Fam HH,4-person Fam HH,5-person Fam HH,6-person Fam HH,7+-person Fam HH,Total non-Fam HH,1-person non-Fam HH,2-person non-Fam HH,3-person non-Fam HH,4-person non-Fam HH,5-person non-Fam HH,6-person non-Fam HH,7+-person non-Fam HH,Total Female Population,Women 15-50 Who've Given Birth,Total Male Public School,Male Public Age 3-4,Male Public Age 5-9,Male Public Age 10-14,Male Public Age 15-17,Total Male Private School,Male Private Age 3-4,Male Private Age 5-9,Male Private Age 10-14,Male Private Age 15-17,Total Male Not Enrolled,Male Not Enrolled Age 3-4,Male Not Enrolled Age 5-9,Male Not Enrolled Age 10-14,Male Not Enrolled Age 15-17,Total Female Public School,Female Public Age 3-4,Female Public Age 5-9,Female Public Age 10-14,Female Public Age 15-17,Total Female Private School,Female Private Age 3-4,Female Private Age 5-9,Female Private Age 10-14,Female Private Age 15-17,Total Female Not Enrolled,Female Not Enrolled Age 3-4,Female Not Enrolled Age 5-9,Female Not Enrolled Age 10-14,Female Not Enrolled Age 15-17,Total Below Poverty Level Ages 3+,Below Poverty Level Enrolled in School Ages 3+,Below Poverty Level Preschool,Below Poverty Level Kinder,Below Poverty Level Grades 1-4,Below Poverty Level Grades 5-8,Below Poverty Level Grades 9-12,Below Poverty Level Not Enrolled Ages 3+,Above Poverty Level Preschool,Above Poverty Level Kinder,Above Poverty Level Grades 1-4,Above Poverty Level Grades 5-8,Above Poverty Level Grades 9-12,NAME,county,state
28027.0,1114.0,1071.0,1226.0,697.0,1011.0,927.0,1131.0,715.0,4378.0,33.0,9483.0,6885.0,2866.0,1402.0,1344.0,672.0,465.0,136.0,2598.0,2154.0,419.0,22.0,0.0,0.0,0.0,3.0,6531.0,458.0,3292.0,137.0,831.0,1045.0,642.0,421.0,80.0,115.0,167.0,50.0,9796.0,278.0,125.0,14.0,5.0,3630.0,82.0,710.0,992.0,685.0,505.0,128.0,133.0,121.0,23.0,9050.0,87.0,84.0,18.0,7.0,4679.0,2016.0,138.0,98.0,308.0,359.0,568.0,2663.0,310.0,334.0,1147.0,1501.0,1420.0,"Glenn County, California",021,06
133585.0,3891.0,3657.0,3770.0,2508.0,3646.0,3705.0,3389.0,2354.0,7491.0,531.0,53724.0,31619.0,15517.0,7297.0,5640.0,2189.0,596.0,380.0,22105.0,17337.0,3822.0,668.0,233.0,24.0,12.0,9.0,32657.0,1875.0,16375.0,618.0,3282.0,3494.0,2275.0,1247.0,349.0,256.0,226.0,142.0,47136.0,785.0,119.0,50.0,91.0,17204.0,479.0,3237.0,3032.0,2173.0,1625.0,320.0,333.0,267.0,99.0,45801.0,789.0,135.0,90.0,82.0,22768.0,9175.0,504.0,315.0,1002.0,1074.0,1282.0,13593.0,1447.0,1201.0,4620.0,4528.0,4864.0,"Humboldt County, California",023,06
171343.0,7006.0,6757.0,7444.0,4670.0,6653.0,6601.0,6629.0,4501.0,54873.0,1698.0,48117.0,38398.0,11230.0,9142.0,8286.0,5522.0,2634.0,1584.0,9719.0,8448.0,960.0,116.0,154.0,0.0,41.0,0.0,40899.0,3140.0,25169.0,1004.0,6333.0,7224.0,4424.0,1326.0,344.0,218.0,191.0,120.0,57616.0,1284.0,206.0,29.0,126.0,25888.0,1211.0,6047.0,6414.0,4351.0,1329.0,300.0,290.0,181.0,44.0,51897.0,1398.0,264.0,34.0,106.0,34966.0,14714.0,1042.0,874.0,3080.0,3609.0,3565.0,20252.0,2056.0,1970.0,7305.0,8000.0,9259.0,"Imperial County, California",025,06
18457.0,599.0,569.0,526.0,406.0,485.0,456.0,552.0,393.0,1803.0,9.0,7910.0,4634.0,2405.0,993.0,779.0,399.0,40.0,18.0,3276.0,2845.0,354.0,16.0,53.0,8.0,0.0,0.0,3800.0,267.0,1816.0,101.0,550.0,477.0,359.0,186.0,38.0,15.0,35.0,29.0,6925.0,58.0,4.0,14.0,18.0,1706.0,26.0,420.0,491.0,387.0,187.0,24.0,12.0,61.0,0.0,6863.0,63.0,24.0,0.0,6.0,1939.0,533.0,18.0,34.0,143.0,113.0,145.0,1406.0,230.0,82.0,730.0,682.0,856.0,"Inyo County, California",027,06
829254.0,36758.0,34023.0,35138.0,22720.0,35731.0,33696.0,32808.0,21198.0,170021.0,4136.0,250999.0,188387.0,60786.0,38229.0,41239.0,26911.0,12054.0,9168.0,62612.0,50072.0,10110.0,1617.0,599.0,187.0,20.0,7.0,201143.0,14858.0,111438.0,3808.0,30573.0,33230.0,20622.0,10129.0,1747.0,1967.0,1498.0,1149.0,285186.0,9903.0,1483.0,410.0,949.0,111784.0,3734.0,30425.0,30697.0,19462.0,11195.0,1554.0,1840.0,1636.0,1080.0,257407.0,9628.0,1431.0,475.0,656.0,155139.0,61371.0,3074.0,4526.0,15372.0,14514.0,15810.0,93768.0,8667.0,8920.0,38279.0,37948.0,44196.0,"Kern County, California",029,06
152335.0,6579.0,6049.0,5412.0,3481.0,6297.0,5906.0,5154.0,3378.0,32190.0,1164.0,40716.0,31701.0,9644.0,6874.0,7328.0,3985.0,2381.0,1489.0,9015.0,7164.0,1158.0,376.0,164.0,93.0,60.0,0.0,33595.0,2334.0,19730.0,889.0,5254.0,5017.0,3227.0,2699.0,182.0,464.0,302.0,107.0,60002.0,1548.0,331.0,93.0,147.0,17827.0,550.0,5113.0,4865.0,2799.0,1836.0,175.0,315.0,210.0,336.0,42173.0,1464.0,478.0,79.0,243.0,23119.0,9056.0,681.0,618.0,2919.0,1883.0,2011.0,14063.0,1405.0,1497.0,6520.0,5900.0,6891.0,"Kings County, California",031,06
64392.0,1830.0,2048.0,1937.0,1526.0,1644.0,1926.0,1782.0,1150.0,5446.0,276.0,25654.0,16157.0,7955.0,3404.0,2709.0,1155.0,523.0,411.0,9497.0,7366.0,1800.0,259.0,40.0,28.0,4.0,0.0,13449.0,801.0,6865.0,245.0,1920.0,1907.0,1385.0,414.0,121.0,25.0,23.0,55.0,24164.0,449.0,103.0,7.0,86.0,6648.0,291.0,1740.0,1597.0,1061.0,570.0,40.0,98.0,156.0,80.0,23730.0,327.0,88.0,29.0,9.0,12831.0,4319.0,165.0,386.0,748.0,909.0,1194.0,8512.0,620.0,473.0,2120.0,2179.0,2206.0,"Lake County, California",033,06
35001.0,922.0,575.0,1083.0,632.0,899.0,632.0,818.0,532.0,2452.0,52.0,10097.0,6717.0,3390.0,1340.0,1158.0,478.0,224.0,127.0,3380.0,2662.0,510.0,138.0,35.0,33.0,0.0,2.0,5431.0,394.0,3525.0,118.0,497.0,944.0,445.0,734.0,3.0,22.0,116.0,147.0,18150.0,225.0,56.0,23.0,40.0,2219.0,80.0,545.0,754.0,445.0,413.0,1.0,57.0,45.0,87.0,8760.0,194.0,30.0,19.0,0.0,3221.0,895.0,17.0,12.0,142.0,235.0,261.0,2326.0,199.0,106.0,845.0,1235.0,1268.0,"Lassen County, California",035,06
9787747.0,334804.0,325894.0,350858.0,229910.0,319473.0,310867.0,336456.0,219569.0,3481731.0,69142.0,3218518.0,2168086.0,690299.0,497116.0,484040.0,270663.0,121473.0,104495.0,1050432.0,823707.0,181434.0,29518.0,10586.0,3338.0,958.0,891.0,2614078.0,137542.0,1176659.0,47114.0,279821.0,314122.0,204413.0,204495.0,26781.0,36034.0,31581.0,18245.0,3246449.0,61876.0,10039.0,5155.0,7252.0,1198927.0,44274.0,268637.0,299867.0,193103.0,227826.0,27204.0,34496.0,32359.0,20328.0,3345135.0,58772.0,7734.0,4230.0,6138.0,1472056.0,577789.0,30338.0,32232.0,118761.0,119875.0,136893.0,894267.0,126728.0,98725.0,385681.0,421570.0,488189.0,"Los Angeles County, California",037,06
149611.0,6084.0,5799.0,6030.0,3939.0,6004.0,5507.0,5775.0,3512.0,31889.0,917.0,42032.0,32655.0,11388.0,6309.0,6906.0,3968.0,2162.0,1922.0,9377.0,7809.0,1218.0,131.0,166.0,53.0,0.0,0.0,38889.0,2484.0,19230.0,992.0,5422.0,5665.0,3762.0,1314.0,68.0,233.0,302.0,86.0,47789.0,1301.0,144.0,63.0,91.0,19344.0,724.0,5090.0,5694.0,3213.0,1425.0,228.0,236.0,39.0,166.0,53351.0,1617.0,181.0,42.0,133.0,25404.0,10272.0,587.0,884.0,2771.0,2570.0,2343.0,15132.0,1648.0,1414.0,6499.0,6439.0,7564.0,"Madera County, California",039,06
250666.0,7110.0,7423.0,7420.0,4442.0,6961.0,7549.0,6704.0,4176.0,46405.0,1642.0,102832.0,63729.0,30493.0,13727.0,13918.0,4057.0,999.0,535.0,39103.0,31523.0,6619.0,803.0,95.0,16.0,47.0,0.0,53256.0,2615.0,21223.0,770.0,5502.0,6036.0,3598.0,7604.0,1421.0,1683.0,1347.0,790.0,90579.0,870.0,238.0,37.0,54.0,20639.0,618.0,5518.0,5052.0,3322.0,8004.0,1635.0,1738.0,1514.0,841.0,94756.0,896.0,293.0,138.0,13.0,16897.0,4898.0,471.0,319.0,593.0,1216.0,954.0,11999.0,4835.0,2683.0,10482.0,10240.0,10367.0,"Marin County, California",041,06
18290.0,449.0,517.0,446.0,198.0,373.0,330.0,628.0,441.0,886.0,52.0,7607.0,5221.0,3070.0,995.0,933.0,96.0,70.0,57.0,2386.0,1952.0,363.0,71.0,0.0,0.0,0.0,0.0,3612.0,222.0,1356.0,24.0,469.0,446.0,198.0,70.0,42.0,27.0,0.0,0.0,7523.0,73.0,21.0,0.0,0.0,1799.0,19.0,303.0,567.0,389.0,191.0,0.0,0.0,61.0,50.0,6824.0,137.0,27.0,0.0,2.0,2543.0,919.0,19.0,100.0,279.0,297.0,168.0,1624.0,66.0,60.0,392.0,635.0,705.0,"Mariposa County, California",043,06
87525.0,2809.0,2878.0,2555.0,1874.0,2533.0,2481.0,2616.0,1765.0,10371.0,255.0,34102.0,21596.0,10040.0,4724.0,3977.0,1836.0,573.0,446.0,12506.0,10084.0,1967.0,302.0,123.0,30.0,0.0,0.0,18733.0,1051.0,8638.0,365.0,2531.0,2338.0,1682.0,925.0,111.0,252.0,125.0,102.0,32620.0,560.0,95.0,92.0,90.0,9227.0,358.0,2143.0,2249.0,1631.0,1316.0,214.0,285.0,277.0,86.0,31455.0,390.0,53.0,90.0,48.0,14527.0,4576.0,236.0,263.0,1026.0,1077.0,1110.0,9951.0,791.0,896.0,3007.0,2937.0,3916.0,"Mendocino County, California",045,06
253606.0,11480.0,11169.0,11410.0,7466.0,10872.0,10553.0,10875.0,6853.0,63340.0,706.0,74079.0,57841.0,17280.0,12185.0,13146.0,8294.0,3959.0,2977.0,16238.0,13166.0,2424.0,331.0,155.0,73.0,89.0,0.0,63750.0,4775.0,38287.0,1420.0,10681.0,10966.0,7067.0,2250.0,362.0,224.0,314.0,119.0,80392.0,2956.0,264.0,130.0,280.0,38109.0,1375.0,9687.0,10534.0,6514.0,2657.0,180.0,528.0,282.0,121.0,78718.0,2866.0,338.0,59.0,218.0,52480.0,21763.0,898.0,1459.0,6050.0,4936.0,4655.0,30717.0,2874.0,2288.0,11650.0,12506.0,15038.0,"Merced County, California",047,06
9587.0,245.0,220.0,391.0,233.0,263.0,312.0,276.0,180.0,643.0,0.0,3947.0,2496.0,1328.0,502.0,302.0,237.0,105.0,22.0,1451.0,1270.0,181.0,0.0,0.0,0.0,0.0,0.0,1874.0,123.0,923.0,30.0,166.0,352.0,217.0,112.0,12.0,54.0,39.0,1.0,3663.0,79.0,0.0,0.0,15.0,1067.0,20.0,274.0,232.0,165.0,125.0,24.0,16.0,36.0,15.0,3441.0,87.0,22.0,8.0,0.0,1713.0,621.0,54.0,39.0,141.0,126.0,141.0,1092.0,54.0,41.0,300.0,401.0,360.0,"Modoc County, California",049,06
14016.0,366.0,210.0,632.0,257.0,536.0,442.0,396.0,124.0,2529.0,81.0,5416.0,3330.0,1480.0,750.0,483.0,441.0,158.0,18.0,2086.0,1542.0,342.0,184.0,0.0,18.0,0.0,0.0,3443.0,120.0,1315.0,75.0,169.0,588.0,232.0,84.0,0.0,15.0,44.0,25.0,5906.0,42.0,26.0,0.0,0.0,1241.0,22.0,442.0,334.0,124.0,102.0,28.0,0.0,62.0,0.0,4832.0,199.0,0.0,0.0,0.0,1554.0,350.0,0.0,0.0,68.0,122.0,76.0,1204.0,144.0,93.0,551.0,647.0,531.0,"Mono County, California",051,06
411385.0,16804.0,15513.0,14655.0,9686.0,16065.0,14541.0,13921.0,9171.0,124842.0,3803.0,125217.0,90051.0,30218.0,18271.0,17648.0,11809.0,6425.0,5680.0,35166.0,27167.0,6050.0,1071.0,698.0,65.0,47.0,68.0,99556.0,6606.0,51932.0,2075.0,13953.0,13520.0,8546.0,6198.0,718.0,890.0,916.0,674.0,143365.0,3841.0,670.0,219.0,466.0,52217.0,2072.0,13083.0,12744.0,8112.0,5663.0,739.0,960.0,1028.0,779.0,132935.0,4349.0,498.0,149.0,280.0,55100.0,21816.0,1243.0,1474.0,5268.0,4667.0,5228.0,33284.0,5070.0,4922.0,18135.0,16577.0,21254.0,"Monterey County, California",053,06
135377.0,4233.0,4344.0,4546.0,2889.0,3856.0,4068.0,4583.0,2816.0,29914.0,863.0,49640.0,33572.0,14505.0,6320.0,7056.0,2964.0,1682.0,1045.0,16068.0,12566.0,2877.0,387.0,139.0,99.0,0.0,0.0,31312.0,2016.0,13566.0,431.0,3631.0,4028.0,2430.0,2788.0,403.0,475.0,394.0,344.0,48461.0,762.0,238.0,124.0,115.0,14305.0,559.0,3390.0,4074.0,2550.0,2744.0,316.0,500.0,397.0,246.0,48541.0,646.0,178.0,112.0,20.0,12366.0,4046.0,280.0,212.0,937.0,943.0,788.0,8320.0,1948.0,1302.0,5711.0,5933.0,6584.0,"Napa County, California",055,06
98392.0,2292.0,2780.0,2876.0,2175.0,2012.0,2371.0,2839.0,1950.0,5266.0,490.0,41561.0,27689.0,15301.0,5734.0,4080.0,1598.0,590.0,386.0,13872.0,10619.0,2762.0,369.0,82.0,40.0,0.0,0.0,19639.0,787.0,9325.0,367.0,2332.0,2472.0,2126.0,1390.0,422.0,343.0,341.0,49.0,36963.0,314.0,105.0,63.0,0.0,9312.0,298.0,2136.0,2534.0,1803.0,1449.0,371.0,217.0,305.0,83.0,37673.0,252.0,18.0,0.0,64.0,9584.0,2753.0,127.0,201.0,433.0,668.0,660.0,6831.0,1418.0,883.0,3383.0,4234.0,4622.0,"Nevada County, California",057,06
2989948.0,99585.0,102507.0,106266.0,69792.0,94645.0,97553.0,101837.0,65953.0,912193.0,23360.0,987164.0,702684.0,244200.0,152459.0,160337.0,79107.0,34536.0,32045.0,284480.0,217959.0,50811.0,10111.0,3717.0,1166.0,413.0,303.0,777786.0,40735.0,366290.0,9392.0,84527.0,94918.0,62158.0,62071.0,10258.0,14330.0,10220.0,5671.0,991336.0,20021.0,3650.0,1128.0,1963.0,364492.0,9673.0,80894.0,89562.0,59249.0,66205.0,10561.0,13092.0,11116.0,5233.0,1023883.0,18654.0,3567.0,1159.0,1471.0,301918.0,121353.0,4897.0,5545.0,22930.0,23281.0,26163.0,180565.0,42015.0,33628.0,134279.0,141029.0,157448.0,"Orange County, California",059,06
343554.0,10642.0,11528.0,12904.0,7903.0,10198.0,11759.0,11809.0,7635.0,35292.0,1046.0,130736.0,92405.0,42268.0,18389.0,19670.0,7881.0,2770.0,1427.0,38331.0,30506.0,6709.0,708.0,322.0,86.0,0.0,0.0,80307.0,3611.0,39749.0,1303.0,9836.0,11588.0,7094.0,5963.0,1442.0,1180.0,1178.0,621.0,116243.0,2023.0,512.0,138.0,188.0,38961.0,923.0,9779.0,10341.0,6744.0,7911.0,1446.0,1628.0,1319.0,675.0,122703.0,1679.0,352.0,149.0,216.0,23488.0,7580.0,328.0,299.0,1500.0,1364.0,1720.0,15908.0,5443.0,4631.0,16881.0,17668.0,18834.0,"Placer County, California",061,06
20192.0,440.0,657.0,583.0,398.0,425.0,463.0,473.0,296.0,1253.0,11.0,9434.0,5615.0,3588.0,838.0,815.0,289.0,56.0,29.0,3819.0,3221.0,585.0,13.0,0.0,0.0,0.0,0.0,3905.0,174.0,1866.0,101.0,525.0,523.0,377.0,360.0,9.0,132.0,51.0,17.0,7728.0,54.0,0.0,9.0,4.0,1788.0,17.0,425.0,473.0,289.0,230.0,26.0,0.0,0.0,7.0,7720.0,158.0,38.0,0.0,0.0,2478.0,688.0,17.0,74.0,100.0,85.0,164.0,1790.0,188.0,189.0,737.0,796.0,848.0,"Plumas County, California",063,06
2154844.0,83029.0,83603.0,90663.0,57481.0,80031.0,81669.0,85948.0,54485.0,477852.0,11543.0,672896.0,497596.0,167432.0,99176.0,105753.0,65923.0,32689.0,26623.0,175300.0,137393.0,30948.0,4318.0,1576.0,722.0,158.0,185.0,536680.0,32880.0,280546.0,7737.0,73930.0,83446.0,52991.0,34125.0,5182.0,6161.0,5976.0,3094.0,709388.0,20714.0,3512.0,1241.0,1396.0,281912.0,7474.0,72119.0,79195.0,49727.0,40317.0,5400.0,6662.0,5911.0,3369.0,712742.0,20739.0,2888.0,842.0,1389.0,281230.0,108949.0,4947.0,6626.0,26798.0,25323.0,27158.0,172281.0,24013.0,25170.0,106134.0,111639.0,126655.0,"Riverside County, California",065,06
1408480.0,51517.0,49682.0,51488.0,33049.0,49360.0,47188.0,49245.0,31157.0,276471.0,6645.0,510976.0,333894.0,127222.0,76453.0,69039.0,34135.0,14248.0,12797.0,177082.0,138162.0,31559.0,5096.0,1572.0,462.0,128.0,103.0,363325.0,20670.0,175516.0,5488.0,42994.0,46837.0,29609.0,25115.0,3986.0,5033.0,4089.0,2622.0,458220.0,10737.0,1655.0,562.0,818.0,181115.0,5522.0,41283.0,44851.0,27828.0,27964.0,4161.0,4710.0,3729.0,2854.0,480586.0,11019.0,1195.0,665.0,475.0,191829.0,80014.0,3883.0,4906.0,16089.0,15720.0,16828.0,111815.0,17444.0,15398.0,60020.0,62378.0,70846.0,"Sacramento County, California",067,06
54873.0,2097.0,2046.0,2656.0,1499.0,2030.0,2169.0,2108.0,1536.0,11640.0,178.0,16785.0,13326.0,4459.0,2792.0,3002.0,1622.0,763.0,688.0,3459.0,2817.0,550.0,40.0,40.0,12.0,0.0,0.0,13765.0,756.0,6742.0,135.0,1732.0,2256.0,1314.0,1224.0,278.0,286.0,365.0,98.0,18476.0,709.0,28.0,35.0,87.0,7360.0,160.0,1963.0,1859.0,1388.0,897.0,194.0,191.0,200.0,99.0,18032.0,509.0,15.0,49.0,49.0,5922.0,2194.0,70.0,162.0,473.0,560.0,570.0,3728.0,775.0,681.0,2863.0,3448.0,3190.0,"San Benito County, California",069,06
