Total Pop,Males < 5,Males 5-9,Males 10-14,Males 15-17,Females < 5,Females 5-9,Females 10-14,Females 15-17,# Foreign Born,Overseas Move Past Year,Total Fam HH,1-person Fam HH,2-person Fam HH,3-person Fam HH,4-person Fam HH,5-person Fam HH,6-person Fam HH,7+-person Fam HH,Total non-Fam HH,1-person non-Fam HH,2-person non-Fam HH,3-person non-Fam HH,4-person non-Fam HH,5-person non-Fam HH,6-person non-Fam HH,7+-person non-Fam HH,Total Female Population,Women 15-50 Who've Given Birth,Total Male Public School,Male Public Age 3-4,Male Public Age 5-9,Male Public Age 10-14,Male Public Age 15-17,Total Male Private School,Male Private Age 3-4,Male Private Age 5-9,Male Private Age 10-14,Male Private Age 15-17,Total Male Not Enrolled,Male Not Enrolled Age 3-4,Male Not Enrolled Age 5-9,Male Not Enrolled Age 10-14,Male Not Enrolled Age 15-17,Total Female Public School,Female Public Age 3-4,Female Public Age 5-9,Female Public Age 10-14,Female Public Age 15-17,Total Female Private School,Female Private Age 3-4,Female Private Age 5-9,Female Private Age 10-14,Female Private Age 15-17,Total Female Not Enrolled,Female Not Enrolled Age 3-4,Female Not Enrolled Age 5-9,Female Not Enrolled Age 10-14,Female Not Enrolled Age 15-17,Total Below Poverty Level Ages 3+,Below Poverty Level Enrolled in School Ages 3+,Below Poverty Level Preschool,Below Poverty Level Kinder,Below Poverty Level Grades 1-4,Below Poverty Level Grades 5-8,Below Poverty Level Grades 9-12,Below Poverty Level Not Enrolled Ages 3+,Above Poverty Level Preschool,Above Poverty Level Kinder,Above Poverty Level Grades 1-4,Above Poverty Level Grades 5-8,Above Poverty Level Grades 9-12,NAME,county,state
34018.0,755.0,624.0,914.0,548.0,763.0,582.0,758.0,470.0,2385.0,84.0,9945.0,6442.0,3314.0,1259.0,1226.0,341.0,151.0,151.0,3503.0,2822.0,465.0,124.0,63.0,26.0,0.0,3.0,5067.0,339.0,3432.0,187.0,551.0,794.0,473.0,835.0,13.0,45.0,94.0,52.0,17852.0,119.0,28.0,26.0,23.0,2161.0,43.0,503.0,655.0,420.0,436.0,35.0,61.0,76.0,50.0,8428.0,247.0,18.0,27.0,0.0,3754.0,1299.0,105.0,5.0,319.0,247.0,223.0,2455.0,184.0,141.0,692.0,990.0,1145.0,"Lassen County, California",035,06
9893481.0,330393.0,322503.0,338504.0,221058.0,315787.0,308420.0,323821.0,210986.0,3474394.0,66586.0,3230383.0,2170631.0,695475.0,494086.0,481381.0,270392.0,123736.0,105561.0,1059752.0,827351.0,184439.0,31411.0,11018.0,3556.0,1062.0,915.0,2614227.0,129972.0,1175298.0,48126.0,277895.0,302417.0,198103.0,205213.0,27468.0,34559.0,31133.0,17151.0,3306897.0,63559.0,10049.0,4954.0,5804.0,1186093.0,44679.0,267003.0,288552.0,187578.0,227782.0,27065.0,32427.0,31397.0,18441.0,3417684.0,60769.0,8990.0,3872.0,4967.0,1639331.0,635574.0,33691.0,34671.0,128943.0,127211.0,145926.0,1003757.0,126496.0,95284.0,366660.0,393887.0,457263.0,"Los Angeles County, California",037,06
151435.0,5964.0,5800.0,6172.0,3819.0,5996.0,6192.0,5587.0,3339.0,32582.0,511.0,42516.0,32854.0,10841.0,6229.0,6767.0,4388.0,2463.0,2166.0,9662.0,7883.0,1514.0,152.0,113.0,0.0,0.0,0.0,38384.0,2594.0,19177.0,737.0,5388.0,5899.0,3656.0,1246.0,126.0,190.0,214.0,78.0,48861.0,1252.0,222.0,59.0,85.0,19839.0,594.0,5883.0,5461.0,3052.0,1480.0,213.0,170.0,110.0,125.0,53494.0,1700.0,139.0,16.0,162.0,29484.0,11399.0,570.0,911.0,3004.0,3014.0,2464.0,18085.0,1267.0,1684.0,6599.0,6475.0,7132.0,"Madera County, California",039,06
254643.0,6921.0,7610.0,7810.0,4363.0,6637.0,7489.0,7479.0,4247.0,48388.0,1489.0,102912.0,64282.0,29905.0,14000.0,14166.0,4213.0,1346.0,652.0,38630.0,31196.0,6430.0,785.0,172.0,4.0,43.0,0.0,53081.0,2755.0,22322.0,512.0,6100.0,6238.0,3563.0,7478.0,1472.0,1356.0,1470.0,749.0,91399.0,1032.0,154.0,102.0,51.0,22583.0,629.0,5906.0,5850.0,3516.0,7543.0,1342.0,1367.0,1512.0,683.0,95674.0,927.0,216.0,117.0,48.0,18470.0,5867.0,509.0,269.0,1008.0,1393.0,939.0,12603.0,4356.0,2960.0,10510.0,10776.0,10709.0,"Marin County, California",041,06
18061.0,328.0,426.0,437.0,243.0,409.0,285.0,628.0,368.0,844.0,34.0,7238.0,4805.0,2916.0,735.0,812.0,179.0,116.0,47.0,2433.0,1928.0,419.0,86.0,0.0,0.0,0.0,0.0,3402.0,165.0,1352.0,26.0,387.0,413.0,221.0,111.0,36.0,31.0,9.0,22.0,7357.0,15.0,8.0,15.0,0.0,1773.0,22.0,268.0,615.0,355.0,161.0,33.0,7.0,13.0,13.0,6833.0,131.0,10.0,0.0,0.0,2776.0,790.0,22.0,88.0,163.0,318.0,92.0,1986.0,95.0,42.0,425.0,676.0,686.0,"Mariposa County, California",043,06
87497.0,2635.0,2669.0,2864.0,1791.0,2501.0,2439.0,2676.0,1601.0,10930.0,301.0,33878.0,20585.0,9479.0,4097.0,4078.0,1835.0,744.0,352.0,13293.0,10803.0,2102.0,243.0,127.0,18.0,0.0,0.0,18068.0,1019.0,8732.0,248.0,2347.0,2627.0,1601.0,913.0,111.0,204.0,136.0,114.0,32689.0,704.0,118.0,101.0,76.0,9206.0,378.0,2198.0,2297.0,1480.0,1281.0,185.0,231.0,339.0,73.0,31711.0,545.0,10.0,40.0,48.0,16464.0,5119.0,233.0,299.0,1045.0,1392.0,1170.0,11345.0,843.0,977.0,2710.0,3071.0,3374.0,"Mendocino County, California",045,06
258707.0,11198.0,11239.0,11513.0,7345.0,10723.0,10245.0,11300.0,6640.0,66282.0,570.0,75409.0,58319.0,17601.0,12574.0,12127.0,9067.0,3927.0,3023.0,17090.0,13703.0,2523.0,497.0,171.0,161.0,35.0,0.0,64103.0,4139.0,39658.0,1734.0,10621.0,10881.0,6843.0,2183.0,250.0,377.0,547.0,180.0,82469.0,3013.0,241.0,85.0,322.0,38983.0,1325.0,9445.0,10706.0,6236.0,2607.0,180.0,464.0,492.0,215.0,79998.0,2610.0,336.0,102.0,189.0,59808.0,26685.0,1022.0,1711.0,6833.0,6532.0,5608.0,33123.0,2652.0,2540.0,10457.0,11494.0,13272.0,"Merced County, California",047,06
9468.0,252.0,198.0,399.0,217.0,247.0,230.0,300.0,226.0,675.0,0.0,3983.0,2397.0,1416.0,403.0,292.0,207.0,58.0,21.0,1586.0,1407.0,179.0,0.0,0.0,0.0,0.0,0.0,1778.0,152.0,856.0,29.0,136.0,331.0,198.0,142.0,8.0,62.0,68.0,4.0,3651.0,87.0,0.0,0.0,15.0,880.0,25.0,179.0,282.0,226.0,108.0,24.0,32.0,18.0,0.0,3582.0,77.0,19.0,0.0,0.0,1834.0,599.0,54.0,18.0,73.0,192.0,162.0,1235.0,77.0,41.0,290.0,362.0,340.0,"Modoc County, California",049,06
14217.0,275.0,314.0,571.0,252.0,562.0,542.0,308.0,164.0,2416.0,42.0,5268.0,3168.0,1434.0,745.0,511.0,378.0,99.0,1.0,2100.0,1606.0,413.0,62.0,0.0,19.0,0.0,0.0,3202.0,135.0,1646.0,35.0,264.0,571.0,217.0,83.0,0.0,27.0,0.0,35.0,5618.0,24.0,23.0,0.0,0.0,1452.0,60.0,542.0,308.0,147.0,30.0,13.0,0.0,0.0,17.0,4879.0,196.0,0.0,0.0,0.0,1197.0,189.0,0.0,0.0,65.0,61.0,12.0,1008.0,139.0,111.0,661.0,691.0,705.0,"Mono County, California",051,06
420569.0,16945.0,16193.0,15033.0,9402.0,16118.0,15518.0,13957.0,8782.0,125837.0,3136.0,125428.0,90557.0,29996.0,17679.0,18669.0,12231.0,6596.0,5386.0,34871.0,27121.0,5849.0,1008.0,591.0,156.0,39.0,107.0,100087.0,6352.0,54176.0,2354.0,14839.0,13873.0,8486.0,5861.0,538.0,696.0,982.0,546.0,146250.0,3995.0,658.0,178.0,370.0,53278.0,2270.0,14017.0,13070.0,7942.0,5344.0,608.0,943.0,744.0,549.0,136568.0,4206.0,558.0,143.0,291.0,63409.0,25564.0,1650.0,1845.0,6205.0,5437.0,5202.0,37845.0,4802.0,4252.0,18775.0,16925.0,19961.0,"Monterey County, California",053,06
137837.0,4200.0,4255.0,4690.0,2847.0,3839.0,4315.0,4344.0,2834.0,30944.0,624.0,49431.0,33934.0,14484.0,6461.0,7079.0,3306.0,1621.0,983.0,15497.0,12177.0,2729.0,311.0,141.0,97.0,6.0,36.0,31665.0,1769.0,14262.0,415.0,3506.0,4291.0,2572.0,2825.0,387.0,522.0,337.0,249.0,49181.0,945.0,227.0,62.0,26.0,14926.0,589.0,3715.0,3854.0,2574.0,2774.0,244.0,443.0,419.0,260.0,48980.0,570.0,157.0,71.0,0.0,12915.0,4378.0,407.0,198.0,997.0,910.0,914.0,8537.0,1778.0,1282.0,5615.0,6437.0,6907.0,"Napa County, California",055,06
98509.0,2209.0,2679.0,2709.0,2119.0,2029.0,2432.0,2656.0,1629.0,5880.0,447.0,40991.0,26204.0,14673.0,5424.0,3862.0,1553.0,442.0,250.0,14787.0,11779.0,2464.0,323.0,159.0,62.0,0.0,0.0,18986.0,682.0,9065.0,270.0,2321.0,2346.0,2094.0,1301.0,371.0,226.0,303.0,25.0,37307.0,347.0,132.0,60.0,0.0,9520.0,223.0,2289.0,2381.0,1464.0,1270.0,349.0,143.0,275.0,120.0,37727.0,359.0,0.0,0.0,45.0,11181.0,3268.0,164.0,155.0,795.0,547.0,765.0,7913.0,1145.0,855.0,3330.0,3686.0,4438.0,"Nevada County, California",057,06
3051771.0,98485.0,103070.0,105273.0,68403.0,93683.0,96222.0,102732.0,64973.0,926524.0,21221.0,995512.0,712753.0,250639.0,156578.0,158428.0,79044.0,35191.0,32873.0,282759.0,215312.0,51445.0,9913.0,4244.0,1095.0,498.0,252.0,782805.0,38463.0,373763.0,10355.0,86607.0,94484.0,61133.0,62047.0,10394.0,12864.0,9587.0,5611.0,1016239.0,20111.0,3599.0,1202.0,1659.0,368333.0,9685.0,81844.0,91502.0,58736.0,64823.0,10408.0,11303.0,10106.0,4828.0,1054361.0,19010.0,3075.0,1124.0,1409.0,352926.0,142705.0,6285.0,6893.0,26200.0,26398.0,30124.0,210221.0,41829.0,33108.0,129948.0,136970.0,150543.0,"Orange County, California",059,06
355924.0,10464.0,12451.0,12461.0,7971.0,10263.0,11674.0,12322.0,7779.0,37687.0,1232.0,132709.0,94036.0,42883.0,18692.0,19545.0,8269.0,3216.0,1431.0,38673.0,30711.0,6798.0,851.0,292.0,7.0,0.0,14.0,81490.0,3429.0,41428.0,1119.0,10580.0,11405.0,7201.0,5792.0,1343.0,1206.0,957.0,512.0,120602.0,2115.0,665.0,99.0,258.0,41251.0,997.0,9961.0,10840.0,7064.0,7542.0,1366.0,1374.0,1338.0,583.0,127483.0,1961.0,339.0,144.0,132.0,29162.0,10529.0,442.0,417.0,2181.0,2053.0,2205.0,18633.0,5101.0,4713.0,16437.0,17856.0,18517.0,"Placer County, California",061,06
19586.0,606.0,535.0,432.0,359.0,405.0,574.0,367.0,280.0,998.0,11.0,8997.0,5381.0,3360.0,789.0,876.0,269.0,87.0,0.0,3616.0,3041.0,522.0,37.0,16.0,0.0,0.0,0.0,3516.0,188.0,1760.0,71.0,461.0,385.0,345.0,198.0,22.0,58.0,23.0,8.0,7432.0,93.0,16.0,24.0,6.0,1648.0,13.0,540.0,367.0,224.0,202.0,19.0,0.0,0.0,21.0,7692.0,139.0,34.0,0.0,35.0,2740.0,790.0,21.0,60.0,117.0,142.0,139.0,1950.0,175.0,198.0,697.0,420.0,691.0,"Plumas County, California",063,06
2228528.0,82231.0,83923.0,91817.0,57025.0,78934.0,83348.0,85879.0,54367.0,487210.0,11921.0,683144.0,504705.0,166822.0,101206.0,107257.0,68348.0,33172.0,27900.0,178439.0,139136.0,32200.0,4315.0,1619.0,746.0,252.0,171.0,551717.0,32205.0,287682.0,8054.0,74128.0,84704.0,52642.0,35293.0,4619.0,6362.0,5991.0,2861.0,738924.0,21766.0,3433.0,1122.0,1522.0,289365.0,6989.0,74388.0,79091.0,49995.0,40684.0,4960.0,5832.0,5896.0,3162.0,743349.0,21546.0,3128.0,892.0,1210.0,333194.0,129755.0,5650.0,8173.0,30864.0,29622.0,31430.0,203439.0,22969.0,24346.0,102581.0,108426.0,122207.0,"Riverside County, California",065,06
1435207.0,51396.0,50966.0,50579.0,32228.0,48951.0,47845.0,49297.0,30465.0,285959.0,7069.0,517243.0,337868.0,128286.0,76097.0,71055.0,35325.0,14915.0,12190.0,179375.0,140157.0,31670.0,5357.0,1482.0,429.0,102.0,178.0,364727.0,20372.0,178675.0,5400.0,44280.0,46000.0,29048.0,25936.0,3954.0,4769.0,3976.0,2590.0,467965.0,11832.0,1917.0,603.0,590.0,183119.0,5541.0,41778.0,44917.0,26858.0,27791.0,3744.0,4618.0,3678.0,3087.0,493182.0,11337.0,1449.0,702.0,520.0,232849.0,95961.0,4617.0,5173.0,20597.0,18479.0,18929.0,136888.0,16419.0,14127.0,58045.0,59914.0,65620.0,"Sacramento County, California",067,06
56115.0,1999.0,1982.0,2584.0,1444.0,2047.0,2305.0,2003.0,1462.0,11292.0,142.0,16995.0,13458.0,4340.0,2930.0,3110.0,1715.0,657.0,706.0,3537.0,2883.0,576.0,51.0,5.0,22.0,0.0,0.0,13953.0,742.0,6903.0,144.0,1697.0,2335.0,1294.0,935.0,212.0,229.0,233.0,83.0,19109.0,539.0,56.0,16.0,67.0,7556.0,130.0,2159.0,1904.0,1375.0,861.0,307.0,87.0,82.0,71.0,18616.0,579.0,59.0,17.0,16.0,6328.0,2363.0,101.0,209.0,606.0,503.0,560.0,3965.0,823.0,709.0,2622.0,3356.0,3080.0,"San Benito County, California",069,06
