Total Pop,Males < 5,Males 5-9,Males 10-14,Males 15-17,Females < 5,Females 5-9,Females 10-14,Females 15-17,# Foreign Born,Overseas Move Past Year,Total Fam HH,1-person Fam HH,2-person Fam HH,3-person Fam HH,4-person Fam HH,5-person Fam HH,6-person Fam HH,7+-person Fam HH,Total non-Fam HH,1-person non-Fam HH,2-person non-Fam HH,3-person non-Fam HH,4-person non-Fam HH,5-person non-Fam HH,6-person non-Fam HH,7+-person non-Fam HH,Total Female Population,Women 15-50 Who've Given Birth,Total Male Public School,Male Public Age 3-4,Male Public Age 5-9,Male Public Age 10-14,Male Public Age 15-17,Total Male Private School,Male Private Age 3-4,Male Private Age 5-9,Male Private Age 10-14,Male Private Age 15-17,Total Male Not Enrolled,Male Not Enrolled Age 3-4,Male Not Enrolled Age 5-9,Male Not Enrolled Age 10-14,Male Not Enrolled Age 15-17,Total Female Public School,Female Public Age 3-4,Female Public Age 5-9,Female Public Age 10-14,Female Public Age 15-17,Total Female Private School,Female Private Age 3-4,Female Private Age 5-9,Female Private Age 10-14,Female Private Age 15-17,Total Female Not Enrolled,Female Not Enrolled Age 3-4,Female Not Enrolled Age 5-9,Female Not Enrolled Age 10-14,Female Not Enrolled Age 15-17,Total Below Poverty Level Ages 3+,Below Poverty Level Enrolled in School Ages 3+,Below Poverty Level Preschool,Below Poverty Level Kinder,Below Poverty Level Grades 1-4,Below Poverty Level Grades 5-8,Below Poverty Level Grades 9-12,Below Poverty Level Not Enrolled Ages 3+,Above Poverty Level Preschool,Above Poverty Level Kinder,Above Poverty Level Grades 1-4,Above Poverty Level Grades 5-8,Above Poverty Level Grades 9-12,NAME,county,state
1395144.0,51299.0,49850.0,51456.0,33161.0,49194.0,46976.0,49423.0,31333.0,273770.0,7846.0,508499.0,333019.0,127174.0,76963.0,70081.0,33091.0,13815.0,11895.0,175480.0,136739.0,31481.0,4860.0,1633.0,501.0,141.0,125.0,362879.0,20744.0,172941.0,5296.0,43000.0,46223.0,29701.0,25160.0,4195.0,5270.0,4528.0,2545.0,454369.0,10619.0,1580.0,705.0,915.0,179907.0,5592.0,40518.0,44614.0,27603.0,27625.0,4430.0,5181.0,4095.0,3053.0,475428.0,10647.0,1277.0,714.0,677.0,178238.0,75240.0,3355.0,4593.0,15849.0,14945.0,15580.0,102998.0,18163.0,15564.0,60402.0,63314.0,72527.0,"Sacramento County, California",067,06
54492.0,2140.0,2207.0,2485.0,1503.0,2027.0,2162.0,2143.0,1519.0,11586.0,947.0,16812.0,13377.0,4332.0,2864.0,2933.0,1714.0,911.0,623.0,3435.0,2794.0,558.0,42.0,21.0,20.0,0.0,0.0,13795.0,679.0,6635.0,200.0,1818.0,2081.0,1348.0,1224.0,263.0,311.0,376.0,85.0,18396.0,608.0,78.0,28.0,70.0,7380.0,141.0,1939.0,1894.0,1433.0,870.0,248.0,195.0,185.0,42.0,17679.0,399.0,28.0,64.0,44.0,6054.0,2033.0,46.0,160.0,457.0,488.0,487.0,4021.0,905.0,768.0,2913.0,3393.0,3212.0,"San Benito County, California",069,06
2005287.0,81607.0,80825.0,88007.0,57149.0,78286.0,77307.0,83142.0,54333.0,432631.0,11675.0,596125.0,456427.0,135100.0,96719.0,103682.0,64348.0,32408.0,24170.0,139698.0,111472.0,22386.0,3565.0,1289.0,625.0,270.0,91.0,527500.0,32042.0,276416.0,9613.0,72339.0,81675.0,52114.0,32535.0,3959.0,5393.0,5086.0,2923.0,642467.0,20701.0,3093.0,1246.0,2112.0,279417.0,8732.0,68944.0,77276.0,49972.0,37140.0,4176.0,5218.0,4617.0,2668.0,643025.0,18425.0,3145.0,1249.0,1693.0,268820.0,107967.0,5215.0,6428.0,25372.0,26910.0,26776.0,160853.0,23435.0,23846.0,100328.0,107932.0,123915.0,"San Bernardino County, California",071,06
3022468.0,103229.0,99442.0,99495.0,66613.0,98906.0,92537.0,96525.0,62201.0,698486.0,34689.0,1061789.0,703747.0,270989.0,161252.0,150730.0,71307.0,29766.0,19703.0,358042.0,266382.0,71983.0,12561.0,5303.0,1405.0,293.0,115.0,788674.0,44060.0,368020.0,11118.0,86780.0,90013.0,60514.0,58815.0,9753.0,9146.0,8294.0,4169.0,1027006.0,19412.0,3516.0,1188.0,1930.0,364546.0,11209.0,80282.0,87087.0,56383.0,61359.0,8967.0,8803.0,8007.0,4244.0,1019267.0,18221.0,3452.0,1431.0,1574.0,340716.0,143287.0,5803.0,6414.0,24676.0,23697.0,29856.0,197429.0,40152.0,32264.0,126097.0,128942.0,146071.0,"San Diego County, California",073,06
789172.0,17677.0,13989.0,13439.0,9148.0,17074.0,13240.0,13040.0,8927.0,281062.0,10616.0,335956.0,150329.0,67506.0,35258.0,27325.0,11082.0,4966.0,4192.0,185627.0,134874.0,38499.0,7557.0,3505.0,735.0,224.0,233.0,219806.0,8549.0,58245.0,1519.0,9488.0,9847.0,6984.0,22407.0,2632.0,4174.0,3279.0,1822.0,307924.0,2419.0,327.0,313.0,342.0,61058.0,1320.0,9310.0,9924.0,6820.0,24718.0,2461.0,3549.0,2956.0,1722.0,292763.0,2343.0,381.0,160.0,385.0,90069.0,30788.0,762.0,581.0,2167.0,2888.0,3860.0,59281.0,8475.0,5047.0,18290.0,18051.0,21224.0,"San Francisco County, California",075,06
673613.0,28178.0,27122.0,29176.0,18666.0,26744.0,26051.0,27734.0,17194.0,156981.0,4020.0,212905.0,158997.0,50248.0,33855.0,35020.0,21565.0,10172.0,8137.0,53908.0,42394.0,8772.0,1660.0,741.0,141.0,102.0,98.0,168779.0,11528.0,88479.0,3340.0,24326.0,26628.0,16974.0,11677.0,1644.0,2014.0,1870.0,1091.0,219031.0,6474.0,782.0,678.0,601.0,87643.0,3001.0,23050.0,25744.0,15558.0,13637.0,1820.0,2124.0,1681.0,1144.0,220716.0,6213.0,877.0,309.0,492.0,97553.0,38110.0,1965.0,2728.0,8680.0,8729.0,9854.0,59443.0,8776.0,8391.0,32783.0,35552.0,38856.0,"San Joaquin County, California",077,06
265577.0,6741.0,6457.0,7712.0,5248.0,6414.0,6860.0,6771.0,4796.0,26556.0,1287.0,102434.0,64250.0,31640.0,13594.0,11720.0,4826.0,1634.0,836.0,38184.0,26841.0,8080.0,1837.0,890.0,464.0,72.0,0.0,62186.0,2963.0,35839.0,893.0,5643.0,6757.0,4883.0,3317.0,688.0,587.0,816.0,306.0,93633.0,1726.0,227.0,139.0,59.0,32575.0,718.0,5783.0,6033.0,4330.0,3898.0,767.0,842.0,647.0,380.0,89158.0,1206.0,235.0,91.0,86.0,31381.0,17677.0,340.0,345.0,1616.0,1032.0,1463.0,13704.0,3233.0,2276.0,9056.0,10211.0,11062.0,"San Luis Obispo County, California",079,06
704327.0,23292.0,22138.0,20895.0,13657.0,22890.0,21314.0,20043.0,12965.0,239225.0,6551.0,255758.0,172517.0,66280.0,39261.0,38146.0,16497.0,7014.0,5319.0,83241.0,65523.0,14331.0,2152.0,838.0,187.0,65.0,145.0,175840.0,9648.0,67775.0,2463.0,17223.0,16754.0,10682.0,20990.0,3411.0,4349.0,3878.0,2690.0,243510.0,3704.0,566.0,263.0,285.0,68663.0,2231.0,15985.0,15745.0,10021.0,21526.0,3267.0,4797.0,4110.0,2586.0,254541.0,3784.0,532.0,188.0,358.0,45964.0,16245.0,963.0,899.0,2900.0,3022.0,3282.0,29719.0,11399.0,8100.0,31152.0,29184.0,32532.0,"San Mateo County, California",081,06
416051.0,13765.0,13195.0,13386.0,9377.0,13287.0,12014.0,13205.0,8619.0,98785.0,4486.0,141793.0,91108.0,36607.0,19460.0,16971.0,9671.0,4069.0,4330.0,50685.0,36234.0,9648.0,2409.0,1583.0,295.0,275.0,241.0,106953.0,5615.0,56782.0,1871.0,11301.0,12032.0,8159.0,7085.0,909.0,1450.0,1123.0,966.0,136718.0,2789.0,444.0,231.0,252.0,57000.0,1449.0,10324.0,11843.0,7755.0,7705.0,1130.0,1357.0,1311.0,799.0,134560.0,2703.0,333.0,51.0,65.0,54237.0,25962.0,972.0,756.0,3732.0,3244.0,3813.0,28275.0,5079.0,4262.0,15730.0,18128.0,20468.0,"Santa Barbara County, California",083,06
1739396.0,64020.0,58406.0,57798.0,35782.0,60891.0,56416.0,54580.0,33687.0,643430.0,25149.0,596747.0,421343.0,146877.0,101493.0,98968.0,43280.0,17471.0,13254.0,175404.0,137017.0,30670.0,4902.0,1496.0,628.0,279.0,412.0,452590.0,27760.0,191201.0,5528.0,46668.0,49780.0,31188.0,50181.0,8916.0,9387.0,7108.0,3480.0,592409.0,9523.0,2351.0,910.0,1114.0,193388.0,4896.0,46231.0,46983.0,29503.0,48407.0,8605.0,8436.0,6765.0,3573.0,587290.0,10923.0,1749.0,832.0,611.0,143507.0,56460.0,2132.0,2594.0,9694.0,9463.0,12046.0,87047.0,28728.0,22661.0,78291.0,77901.0,84101.0,"Santa Clara County, California",085,06
256901.0,7671.0,7582.0,7762.0,5338.0,7215.0,6981.0,7561.0,5045.0,47257.0,1784.0,93802.0,58957.0,24569.0,13068.0,11890.0,5257.0,2189.0,1984.0,34845.0,24517.0,7496.0,1529.0,906.0,176.0,151.0,70.0,66636.0,3464.0,34385.0,835.0,6420.0,6399.0,4734.0,3948.0,663.0,965.0,1144.0,384.0,85179.0,1535.0,197.0,219.0,220.0,34455.0,1067.0,5851.0,6741.0,4557.0,4770.0,881.0,941.0,783.0,328.0,85522.0,1263.0,189.0,37.0,160.0,30107.0,14416.0,413.0,452.0,1770.0,2037.0,1639.0,15691.0,3419.0,2333.0,10396.0,10493.0,11664.0,"Santa Cruz County, California",087,06
176906.0,5276.0,5731.0,5953.0,4191.0,5006.0,4490.0,6372.0,3687.0,9025.0,592.0,69100.0,45805.0,21783.0,9245.0,8826.0,3902.0,1273.0,776.0,23295.0,19296.0,3213.0,563.0,108.0,69.0,0.0,46.0,40017.0,2331.0,18865.0,402.0,4688.0,5138.0,3682.0,3282.0,289.0,701.0,730.0,392.0,61655.0,1389.0,342.0,85.0,117.0,19245.0,683.0,3705.0,5635.0,3307.0,3605.0,277.0,537.0,704.0,276.0,63961.0,949.0,248.0,33.0,104.0,26863.0,9288.0,437.0,660.0,1900.0,1807.0,2048.0,17575.0,1359.0,1358.0,6141.0,7667.0,8331.0,"Shasta County, California",089,06
3366.0,49.0,106.0,82.0,68.0,94.0,70.0,65.0,48.0,177.0,0.0,1437.0,869.0,550.0,156.0,111.0,47.0,5.0,0.0,568.0,504.0,54.0,10.0,0.0,0.0,0.0,0.0,572.0,3.0,222.0,3.0,50.0,82.0,68.0,0.0,0.0,0.0,0.0,0.0,1454.0,33.0,56.0,0.0,0.0,243.0,28.0,70.0,65.0,35.0,50.0,0.0,0.0,0.0,13.0,1350.0,32.0,0.0,0.0,0.0,365.0,151.0,0.0,0.0,22.0,46.0,51.0,214.0,28.0,27.0,100.0,49.0,111.0,"Sierra County, California",091,06
44690.0,1182.0,1267.0,1371.0,972.0,1105.0,1216.0,1232.0,870.0,2605.0,78.0,20097.0,12276.0,6499.0,2623.0,1896.0,747.0,311.0,200.0,7821.0,6444.0,1247.0,95.0,28.0,0.0,0.0,7.0,8849.0,470.0,4618.0,169.0,1028.0,1243.0,936.0,704.0,173.0,149.0,108.0,30.0,16259.0,203.0,90.0,20.0,6.0,4631.0,123.0,1128.0,1145.0,784.0,542.0,42.0,69.0,66.0,86.0,16581.0,222.0,19.0,21.0,0.0,7139.0,2082.0,171.0,279.0,336.0,363.0,374.0,5057.0,490.0,388.0,1312.0,1653.0,1995.0,"Siskiyou County, California",093,06
410042.0,14047.0,14277.0,14806.0,9944.0,13090.0,13910.0,13887.0,9498.0,81629.0,2569.0,139011.0,99907.0,37348.0,22868.0,21707.0,11065.0,4245.0,2674.0,39104.0,30961.0,6669.0,869.0,455.0,92.0,9.0,49.0,102507.0,6766.0,50084.0,1383.0,12557.0,13463.0,8720.0,6734.0,1035.0,1211.0,1014.0,653.0,140067.0,3301.0,509.0,329.0,571.0,50140.0,1306.0,11844.0,12514.0,8851.0,7578.0,984.0,1570.0,1182.0,485.0,139238.0,2927.0,496.0,191.0,162.0,38432.0,13705.0,828.0,866.0,3278.0,2938.0,3014.0,24727.0,4558.0,4603.0,18953.0,19836.0,22799.0,"Solano County, California",095,06
474047.0,14263.0,14558.0,15390.0,10434.0,13665.0,13720.0,14858.0,9634.0,78628.0,1967.0,184033.0,116699.0,50806.0,26242.0,23916.0,9537.0,3831.0,2367.0,67334.0,51122.0,13381.0,1974.0,567.0,108.0,65.0,117.0,113513.0,5313.0,52744.0,1435.0,12593.0,13788.0,8675.0,7196.0,1578.0,1312.0,1258.0,1295.0,164812.0,2815.0,653.0,344.0,464.0,54709.0,1180.0,11782.0,13047.0,8570.0,7969.0,1635.0,1286.0,1645.0,821.0,169849.0,2517.0,652.0,166.0,243.0,45261.0,14677.0,673.0,975.0,2729.0,2140.0,2900.0,30584.0,5737.0,4844.0,19507.0,20728.0,23585.0,"Sonoma County, California",097,06
509682.0,20643.0,19178.0,22641.0,13914.0,19869.0,19158.0,20477.0,12857.0,103821.0,2867.0,163841.0,122255.0,40859.0,25770.0,27841.0,15243.0,7692.0,4850.0,41586.0,32927.0,6940.0,1012.0,508.0,132.0,45.0,22.0,129773.0,8426.0,67920.0,2210.0,17417.0,20913.0,12927.0,6186.0,977.0,1055.0,1257.0,663.0,165411.0,4758.0,706.0,471.0,324.0,68869.0,2268.0,17301.0,19197.0,11680.0,7179.0,1166.0,1049.0,967.0,718.0,170072.0,5088.0,808.0,313.0,459.0,76359.0,30093.0,1603.0,1792.0,7294.0,7325.0,7377.0,46266.0,5874.0,5532.0,23478.0,25683.0,29089.0,"Stanislaus County, California",099,06
93420.0,3681.0,3462.0,3903.0,2414.0,3461.0,3498.0,3414.0,2160.0,20819.0,1479.0,31373.0,23311.0,8300.0,4340.0,5511.0,3220.0,1143.0,797.0,8062.0,6538.0,1272.0,166.0,57.0,29.0,0.0,0.0,22852.0,1455.0,11697.0,416.0,3197.0,3637.0,2195.0,973.0,230.0,126.0,234.0,35.0,31478.0,685.0,139.0,32.0,184.0,12407.0,271.0,3174.0,3164.0,2069.0,1329.0,286.0,156.0,200.0,63.0,31322.0,1040.0,168.0,50.0,28.0,12065.0,4477.0,332.0,288.0,1189.0,1045.0,917.0,7588.0,1092.0,1056.0,4199.0,4783.0,5128.0,"Sutter County, California",101,06
62575.0,2216.0,1993.0,2487.0,1646.0,2085.0,2238.0,2034.0,1540.0,6756.0,152.0,23510.0,15890.0,6947.0,3314.0,2780.0,1560.0,817.0,472.0,7620.0,6232.0,1111.0,219.0,52.0,6.0,0.0,0.0,13976.0,1106.0,6897.0,350.0,1820.0,2382.0,1374.0,820.0,110.0,98.0,105.0,185.0,22181.0,456.0,75.0,0.0,87.0,7306.0,344.0,2010.0,1862.0,1318.0,950.0,42.0,204.0,165.0,193.0,21986.0,564.0,24.0,7.0,29.0,11512.0,4644.0,356.0,523.0,844.0,1009.0,1072.0,6868.0,590.0,560.0,2313.0,2685.0,3027.0,"Tehama County, California",103,06
13701.0,345.0,374.0,294.0,268.0,318.0,252.0,450.0,307.0,425.0,114.0,5889.0,3722.0,2174.0,660.0,504.0,280.0,73.0,31.0,2167.0,1707.0,395.0,46.0,19.0,0.0,0.0,0.0,2694.0,137.0,1258.0,96.0,331.0,287.0,268.0,62.0,1.0,9.0,7.0,0.0,5516.0,88.0,34.0,0.0,0.0,1319.0,62.0,214.0,450.0,268.0,118.0,0.0,9.0,0.0,10.0,5087.0,75.0,29.0,0.0,29.0,1917.0,417.0,10.0,20.0,50.0,78.0,131.0,1500.0,120.0,121.0,334.0,431.0,587.0,"Trinity County, California",105,06
429404.0,20553.0,18120.0,20846.0,12279.0,19805.0,18477.0,18932.0,11811.0,99273.0,2302.0,126664.0,99932.0,30265.0,20308.0,20232.0,15885.0,7451.0,5791.0,26732.0,22031.0,3847.0,462.0,212.0,99.0,54.0,27.0,106287.0,8777.0,60890.0,2671.0,16620.0,19534.0,11312.0,4168.0,623.0,844.0,862.0,414.0,137494.0,4807.0,656.0,450.0,553.0,61997.0,2247.0,16722.0,17859.0,10560.0,4821.0,411.0,743.0,717.0,970.0,135635.0,5200.0,1012.0,356.0,281.0,88247.0,36250.0,1883.0,2259.0,9921.0,8758.0,9263.0,51997.0,4367.0,5012.0,19394.0,21929.0,23634.0,"Tulare County, California",107,06
56074.0,1310.0,1268.0,1611.0,1125.0,1129.0,1354.0,1318.0,922.0,2205.0,94.0,22192.0,14229.0,8160.0,2932.0,1814.0,792.0,377.0,154.0,7963.0,6258.0,1527.0,127.0,51.0,0.0,0.0,0.0,10248.0,564.0,5537.0,250.0,1069.0,1445.0,1024.0,642.0,35.0,160.0,155.0,101.0,22821.0,251.0,39.0,11.0,0.0,4669.0,156.0,1177.0,1107.0,844.0,750.0,121.0,165.0,206.0,54.0,20197.0,168.0,12.0,5.0,24.0,5668.0,1460.0,96.0,51.0,273.0,282.0,430.0,4208.0,431.0,468.0,1891.0,2040.0,2297.0,"Tuolumne County, California",109,06
809080.0,28346.0,28462.0,31465.0,20391.0,27407.0,28374.0,29030.0,19623.0,185011.0,5241.0,264305.0,195579.0,68780.0,42694.0,43215.0,22977.0,10089.0,7824.0,68726.0,53837.0,11400.0,2230.0,824.0,263.0,44.0,128.0,202277.0,11102.0,98387.0,3177.0,24582.0,28174.0,18367.0,16108.0,3024.0,2867.0,2952.0,1500.0,270888.0,5467.0,1013.0,339.0,524.0,98235.0,3019.0,23924.0,25793.0,17166.0,18085.0,2852.0,3558.0,2807.0,2102.0,274328.0,5165.0,892.0,430.0,355.0,69271.0,25762.0,1509.0,1408.0,6196.0,5172.0,6807.0,43509.0,11851.0,10378.0,39405.0,41360.0,46389.0,"Ventura County, California",111,06
196418.0,6384.0,6580.0,5935.0,4275.0,6084.0,5431.0,6483.0,3963.0,40157.0,2027.0,69386.0,42850.0,16346.0,10161.0,9257.0,4589.0,1554.0,943.0,26536.0,17122.0,6089.0,1781.0,963.0,376.0,154.0,51.0,57535.0,2769.0,32282.0,960.0,5846.0,5496.0,3997.0,2680.0,565.0,557.0,412.0,96.0,57386.0,1299.0,177.0,27.0,182.0,34768.0,949.0,4485.0,6172.0,3661.0,2974.0,509.0,823.0,303.0,186.0,59272.0,1130.0,123.0,8.0,116.0,30415.0,18161.0,432.0,344.0,1711.0,1695.0,1384.0,12254.0,2961.0,1757.0,7842.0,8165.0,8979.0,"Yolo County, California",113,06
71160.0,3292.0,2842.0,2925.0,1722.0,2965.0,2756.0,2730.0,1679.0,9329.0,576.0,23750.0,17142.0,5336.0,4112.0,3431.0,2305.0,1203.0,755.0,6608.0,5089.0,1179.0,274.0,37.0,9.0,0.0,20.0,17786.0,1469.0,9296.0,472.0,2632.0,2697.0,1549.0,815.0,68.0,143.0,183.0,158.0,23994.0,970.0,67.0,45.0,15.0,9378.0,185.0,2461.0,2517.0,1529.0,823.0,70.0,128.0,179.0,141.0,23079.0,717.0,167.0,34.0,9.0,12606.0,4599.0,201.0,396.0,1243.0,1076.0,1122.0,8007.0,752.0,738.0,3187.0,3305.0,3276.0,"Yuba County, California",115,06
