Total Pop,Males < 5,Males 5-9,Males 10-14,Males 15-17,Females < 5,Females 5-9,Females 10-14,Females 15-17,# Foreign Born,Overseas Move Past Year,Total Fam HH,1-person Fam HH,2-person Fam HH,3-person Fam HH,4-person Fam HH,5-person Fam HH,6-person Fam HH,7+-person Fam HH,Total non-Fam HH,1-person non-Fam HH,2-person non-Fam HH,3-person non-Fam HH,4-person non-Fam HH,5-person non-Fam HH,6-person non-Fam HH,7+-person non-Fam HH,Total Female Population,Women 15-50 Who've Given Birth,Total Male Public School,Male Public Age 3-4,Male Public Age 5-9,Male Public Age 10-14,Male Public Age 15-17,Total Male Private School,Male Private Age 3-4,Male Private Age 5-9,Male Private Age 10-14,Male Private Age 15-17,Total Male Not Enrolled,Male Not Enrolled Age 3-4,Male Not Enrolled Age 5-9,Male Not Enrolled Age 10-14,Male Not Enrolled Age 15-17,Total Female Public School,Female Public Age 3-4,Female Public Age 5-9,Female Public Age 10-14,Female Public Age 15-17,Total Female Private School,Female Private Age 3-4,Female Private Age 5-9,Female Private Age 10-14,Female Private Age 15-17,Total Female Not Enrolled,Female Not Enrolled Age 3-4,Female Not Enrolled Age 5-9,Female Not Enrolled Age 10-14,Female Not Enrolled Age 15-17,Total Below Poverty Level Ages 3+,Below Poverty Level Enrolled in School Ages 3+,Below Poverty Level Preschool,Below Poverty Level Kinder,Below Poverty Level Grades 1-4,Below Poverty Level Grades 5-8,Below Poverty Level Grades 9-12,Below Poverty Level Not Enrolled Ages 3+,Above Poverty Level Preschool,Above Poverty Level Kinder,Above Poverty Level Grades 1-4,Above Poverty Level Grades 5-8,Above Poverty Level Grades 9-12,NAME,county,state
1605217,49865.0,50533.0,47232.0,28154.0,47707.0,46762.0,46917.0,27042.0,508761.0,19919.0,564293.0,375294.0,133865.0,95318.0,85065.0,35977.0,14547.0,10522.0,188999.0,140943.0,36525.0,6981.0,2799.0,1021.0,334.0,396.0,418849.0,20493.0,177977.0,5481.0,43068.0,42063.0,25298.0,28923.0,5908.0,6156.0,4630.0,2215.0,549864.0,8510.0,1309.0,539.0,641.0,177323.0,4595.0,39282.0,41457.0,24130.0,34279.0,6310.0,6190.0,5074.0,2363.0,578465.0,8382.0,1290.0,386.0,549.0,181650.0,69287.0,2947.0,2982.0,11207.0,10788.0,11070.0,112363.0,23231.0,18103.0,62660.0,64017.0,64534.0,"Alameda County, California",001,06
1184,33.0,34.0,45.0,54.0,18.0,24.0,30.0,36.0,37.0,8.0,343.0,236.0,119.0,37.0,40.0,19.0,6.0,15.0,107.0,98.0,9.0,0.0,0.0,0.0,0.0,0.0,198.0,10.0,154.0,4.0,25.0,38.0,54.0,37.0,10.0,9.0,7.0,0.0,488.0,6.0,0.0,0.0,0.0,117.0,6.0,14.0,28.0,29.0,21.0,2.0,7.0,2.0,7.0,347.0,3.0,3.0,0.0,0.0,212.0,47.0,4.0,2.0,6.0,4.0,19.0,165.0,18.0,0.0,48.0,39.0,104.0,"Alpine County, California",003,06
36963,681.0,947.0,676.0,641.0,711.0,669.0,944.0,476.0,2254.0,50.0,14248.0,9646.0,5565.0,1565.0,1546.0,650.0,221.0,99.0,4602.0,3972.0,553.0,77.0,0.0,0.0,0.0,0.0,5697.0,294.0,3348.0,43.0,903.0,604.0,582.0,368.0,22.0,5.0,42.0,2.0,15638.0,131.0,39.0,30.0,57.0,2699.0,77.0,589.0,935.0,456.0,397.0,39.0,76.0,0.0,5.0,13629.0,196.0,4.0,9.0,15.0,3508.0,958.0,59.0,106.0,320.0,195.0,140.0,2550.0,207.0,207.0,1037.0,1069.0,1244.0,"Amador County, California",005,06
223877,6353.0,6577.0,6312.0,4125.0,5867.0,6625.0,5830.0,3783.0,17501.0,709.0,85505.0,50904.0,24329.0,10909.0,9396.0,4142.0,1255.0,873.0,34601.0,24375.0,7482.0,1613.0,870.0,225.0,26.0,10.0,52347.0,2583.0,29368.0,1001.0,5748.0,5615.0,3848.0,2480.0,402.0,561.0,540.0,185.0,75436.0,1308.0,268.0,157.0,92.0,30629.0,750.0,5919.0,5458.0,3436.0,2600.0,542.0,377.0,293.0,275.0,76353.0,1206.0,329.0,79.0,72.0,44981.0,20564.0,665.0,460.0,2546.0,1902.0,2538.0,24417.0,2684.0,1740.0,7552.0,7386.0,8247.0,"Butte County, California",007,06
44787,750.0,1452.0,900.0,941.0,1077.0,1099.0,1073.0,750.0,2653.0,69.0,17713.0,11986.0,6695.0,2421.0,1545.0,964.0,249.0,112.0,5727.0,4704.0,867.0,108.0,48.0,0.0,0.0,0.0,7800.0,211.0,3625.0,113.0,1241.0,831.0,814.0,418.0,30.0,121.0,23.0,67.0,17670.0,164.0,90.0,46.0,60.0,3296.0,51.0,902.0,1021.0,630.0,393.0,23.0,100.0,27.0,34.0,18142.0,203.0,97.0,25.0,86.0,5462.0,1174.0,113.0,41.0,225.0,283.0,267.0,4288.0,216.0,374.0,1488.0,1448.0,1771.0,"Calaveras County, California",009,06
21361,800.0,890.0,910.0,494.0,774.0,770.0,830.0,468.0,5334.0,60.0,6962.0,5390.0,2084.0,1111.0,1001.0,735.0,311.0,148.0,1572.0,1328.0,233.0,0.0,11.0,0.0,0.0,0.0,4599.0,349.0,2721.0,77.0,814.0,826.0,494.0,214.0,23.0,38.0,84.0,0.0,7686.0,224.0,38.0,0.0,0.0,2690.0,123.0,700.0,781.0,429.0,170.0,27.0,24.0,37.0,16.0,6953.0,173.0,46.0,12.0,23.0,2618.0,1122.0,46.0,85.0,225.0,298.0,253.0,1496.0,244.0,250.0,1050.0,1176.0,1017.0,"Colusa County, California",011,06
1107925,33209.0,37232.0,38833.0,23666.0,32086.0,37363.0,35872.0,22404.0,270315.0,9094.0,387540.0,276292.0,103250.0,64457.0,61193.0,29023.0,11290.0,7079.0,111248.0,88187.0,18149.0,2955.0,1355.0,207.0,142.0,253.0,264994.0,13111.0,123337.0,3590.0,31784.0,34357.0,21362.0,22189.0,4393.0,4428.0,4223.0,1973.0,376026.0,6107.0,1020.0,253.0,331.0,122520.0,3605.0,31178.0,32146.0,19802.0,25383.0,4391.0,4860.0,3352.0,2239.0,400993.0,5732.0,1325.0,374.0,363.0,106839.0,38507.0,1565.0,2033.0,8159.0,7180.0,8539.0,68332.0,17273.0,12681.0,49966.0,52201.0,54736.0,"Contra Costa County, California",013,06
27628,892.0,834.0,722.0,580.0,739.0,760.0,882.0,446.0,1563.0,27.0,9443.0,5774.0,2733.0,1383.0,670.0,646.0,190.0,152.0,3669.0,3184.0,347.0,111.0,25.0,2.0,0.0,0.0,5141.0,477.0,2857.0,68.0,802.0,659.0,498.0,209.0,34.0,9.0,62.0,66.0,11496.0,184.0,23.0,1.0,16.0,2896.0,158.0,655.0,843.0,417.0,285.0,55.0,98.0,39.0,29.0,8924.0,171.0,7.0,0.0,0.0,4866.0,1662.0,91.0,117.0,374.0,468.0,235.0,3204.0,227.0,227.0,869.0,853.0,1021.0,"Del Norte County, California",015,06
183000,4334.0,5386.0,6101.0,3902.0,4191.0,5428.0,5320.0,3744.0,17160.0,571.0,67528.0,47835.0,23696.0,10345.0,8475.0,3420.0,1302.0,597.0,19693.0,15640.0,3198.0,537.0,209.0,76.0,33.0,0.0,37551.0,1764.0,19000.0,499.0,4691.0,5444.0,3585.0,2402.0,335.0,561.0,632.0,183.0,67296.0,849.0,134.0,25.0,134.0,18244.0,454.0,4441.0,4847.0,3348.0,2469.0,404.0,766.0,440.0,278.0,68695.0,1090.0,221.0,33.0,118.0,17321.0,4476.0,219.0,426.0,1031.0,790.0,1117.0,12845.0,1940.0,1925.0,7365.0,8230.0,8952.0,"El Dorado County, California",017,06
963160,40456.0,39634.0,39061.0,22859.0,38756.0,39663.0,35656.0,22161.0,205766.0,4492.0,299456.0,217545.0,68328.0,47472.0,44619.0,30640.0,14970.0,11516.0,81911.0,64244.0,13584.0,2337.0,1200.0,293.0,186.0,67.0,236089.0,14110.0,134200.0,5200.0,36598.0,36777.0,21152.0,10529.0,1305.0,1668.0,1678.0,1023.0,312590.0,10743.0,1368.0,606.0,684.0,133220.0,4528.0,36612.0,33922.0,20923.0,11524.0,1425.0,1772.0,1463.0,862.0,315213.0,10127.0,1279.0,271.0,376.0,234440.0,96731.0,5335.0,6336.0,24641.0,20720.0,20541.0,137709.0,8990.0,9646.0,37726.0,38398.0,40379.0,"Fresno County, California",019,06
27976,1113.0,1115.0,1074.0,676.0,935.0,869.0,1158.0,632.0,5319.0,73.0,9801.0,6830.0,2503.0,1369.0,1650.0,785.0,419.0,104.0,2971.0,2503.0,408.0,41.0,19.0,0.0,0.0,0.0,6175.0,563.0,3341.0,111.0,919.0,996.0,586.0,273.0,53.0,118.0,57.0,37.0,9883.0,230.0,78.0,21.0,53.0,3492.0,125.0,758.0,1090.0,594.0,215.0,5.0,95.0,68.0,12.0,9581.0,333.0,16.0,0.0,26.0,5288.0,1840.0,34.0,223.0,350.0,505.0,318.0,3448.0,166.0,325.0,1113.0,1478.0,1406.0,"Glenn County, California",021,06
135182,3719.0,4054.0,3398.0,2133.0,3646.0,3674.0,3514.0,2261.0,7196.0,263.0,53689.0,30516.0,14750.0,7126.0,5071.0,2375.0,709.0,485.0,23173.0,16885.0,4747.0,905.0,385.0,194.0,26.0,31.0,32364.0,1712.0,16411.0,681.0,3713.0,3040.0,1930.0,1489.0,248.0,269.0,323.0,173.0,47400.0,641.0,72.0,35.0,30.0,16659.0,435.0,3218.0,3292.0,2106.0,1407.0,346.0,272.0,164.0,82.0,47638.0,836.0,184.0,58.0,73.0,26690.0,10534.0,338.0,286.0,1423.0,1068.0,1582.0,16156.0,1536.0,1239.0,4611.0,4190.0,4493.0,"Humboldt County, California",023,06
178807,7588.0,7190.0,6969.0,4482.0,7336.0,7446.0,6269.0,4061.0,56941.0,1698.0,45800.0,35375.0,10063.0,8141.0,7911.0,4924.0,2472.0,1864.0,10425.0,9006.0,1070.0,158.0,113.0,74.0,0.0,4.0,41092.0,2795.0,25335.0,1018.0,6760.0,6785.0,4301.0,1225.0,373.0,169.0,104.0,140.0,60128.0,1561.0,261.0,80.0,41.0,25742.0,1402.0,6766.0,6046.0,3933.0,1588.0,269.0,363.0,214.0,58.0,56152.0,1664.0,317.0,9.0,70.0,37837.0,15545.0,1205.0,1023.0,3930.0,3174.0,3758.0,22292.0,2411.0,1955.0,7028.0,7360.0,8750.0,"Imperial County, California",025,06
18326,551.0,479.0,569.0,357.0,516.0,431.0,545.0,324.0,1756.0,33.0,7973.0,4519.0,2531.0,882.0,594.0,385.0,80.0,47.0,3454.0,2980.0,404.0,44.0,9.0,0.0,0.0,17.0,3446.0,160.0,1754.0,79.0,425.0,550.0,353.0,140.0,24.0,54.0,16.0,4.0,7047.0,154.0,0.0,3.0,0.0,1720.0,127.0,369.0,532.0,320.0,221.0,55.0,56.0,10.0,0.0,6926.0,110.0,6.0,3.0,4.0,1777.0,498.0,101.0,22.0,99.0,45.0,116.0,1279.0,198.0,120.0,708.0,730.0,815.0,"Inyo County, California",027,06
871337,36731.0,36869.0,35720.0,21231.0,35504.0,36529.0,33948.0,20225.0,176647.0,4042.0,262337.0,196707.0,62351.0,41161.0,42349.0,27887.0,14360.0,8599.0,65630.0,52645.0,10422.0,1681.0,633.0,165.0,84.0,0.0,206771.0,13139.0,116848.0,4306.0,33598.0,33818.0,19788.0,10836.0,1524.0,1739.0,1510.0,929.0,298286.0,9792.0,1532.0,392.0,514.0,115892.0,3757.0,32996.0,32160.0,19116.0,11717.0,1189.0,1807.0,1341.0,839.0,275878.0,9787.0,1726.0,447.0,270.0,179188.0,72263.0,3517.0,5237.0,19125.0,17707.0,15934.0,106925.0,8902.0,9585.0,36822.0,37930.0,41480.0,"Kern County, California",029,06
150261,6040.0,6150.0,5442.0,3256.0,5914.0,5743.0,5533.0,3253.0,27620.0,1059.0,41845.0,31674.0,10143.0,7619.0,6064.0,4144.0,2354.0,1350.0,10171.0,7717.0,1927.0,228.0,144.0,56.0,20.0,79.0,33202.0,1913.0,21126.0,753.0,5713.0,5274.0,2949.0,2513.0,87.0,232.0,152.0,214.0,55875.0,1507.0,205.0,16.0,93.0,19152.0,893.0,5369.0,5156.0,3113.0,1670.0,62.0,254.0,323.0,73.0,42919.0,1646.0,120.0,54.0,67.0,26880.0,11224.0,658.0,772.0,2732.0,2630.0,2882.0,15656.0,1285.0,1653.0,6393.0,5754.0,6800.0,"Kings County, California",031,06
64076,1816.0,1717.0,1976.0,1189.0,1787.0,1778.0,1615.0,1150.0,5764.0,125.0,26194.0,15738.0,7747.0,3552.0,2590.0,1181.0,419.0,249.0,10456.0,8392.0,1710.0,281.0,20.0,41.0,12.0,0.0,12222.0,719.0,6082.0,223.0,1490.0,1855.0,1066.0,663.0,94.0,162.0,101.0,117.0,24306.0,568.0,65.0,20.0,6.0,6031.0,327.0,1640.0,1430.0,1029.0,866.0,191.0,79.0,169.0,91.0,24376.0,448.0,59.0,16.0,30.0,15074.0,4301.0,425.0,267.0,924.0,847.0,956.0,10773.0,543.0,498.0,1973.0,1789.0,2234.0,"Lake County, California",033,06
31945,687.0,708.0,878.0,481.0,754.0,598.0,719.0,437.0,1925.0,120.0,9501.0,5969.0,3142.0,1281.0,975.0,354.0,150.0,67.0,3532.0,2975.0,449.0,78.0,10.0,20.0,0.0,0.0,4276.0,260.0,2831.0,57.0,638.0,818.0,450.0,1427.0,9.0,55.0,39.0,29.0,16470.0,158.0,15.0,21.0,2.0,2280.0,120.0,507.0,652.0,399.0,275.0,88.0,35.0,64.0,26.0,7808.0,155.0,56.0,3.0,12.0,3352.0,1242.0,86.0,37.0,330.0,299.0,205.0,2110.0,234.0,194.0,742.0,830.0,1023.0,"Lassen County, California",035,06
10057155,325560.0,317959.0,323961.0,206274.0,310562.0,305692.0,309180.0,197597.0,3474305.0,75137.0,3281845.0,2196172.0,713925.0,516331.0,484529.0,265483.0,120481.0,95423.0,1085673.0,841714.0,193309.0,33395.0,11557.0,3740.0,1011.0,947.0,2614381.0,121611.0,1155576.0,46671.0,277146.0,290867.0,184163.0,199085.0,27960.0,30975.0,28408.0,17072.0,3410925.0,61899.0,9838.0,4686.0,5039.0,1153072.0,43366.0,264786.0,275631.0,175438.0,225012.0,26232.0,31354.0,29121.0,16922.0,3544295.0,60804.0,9552.0,4428.0,5237.0,1671872.0,634283.0,34933.0,34310.0,127701.0,125666.0,137100.0,1037589.0,125175.0,95123.0,354498.0,370506.0,431192.0,"Los Angeles County, California",037,06
153366,5925.0,6180.0,5975.0,3559.0,5743.0,6291.0,5656.0,3333.0,32967.0,419.0,43574.0,33613.0,11652.0,6223.0,6704.0,5002.0,2400.0,1632.0,9961.0,8560.0,1188.0,160.0,46.0,7.0,0.0,0.0,38657.0,2742.0,19260.0,532.0,5689.0,5685.0,3394.0,1225.0,124.0,187.0,185.0,127.0,50020.0,1739.0,304.0,105.0,38.0,19967.0,515.0,5936.0,5394.0,3099.0,1440.0,122.0,179.0,201.0,154.0,54194.0,1376.0,176.0,61.0,80.0,29322.0,11196.0,309.0,812.0,3162.0,2896.0,2656.0,18126.0,1200.0,1598.0,6627.0,6650.0,6835.0,"Madera County, California",039,06
259358,6492.0,7876.0,8111.0,4513.0,6193.0,7367.0,8225.0,4430.0,47660.0,2339.0,104400.0,64449.0,29168.0,14700.0,13700.0,4694.0,1439.0,748.0,39951.0,32669.0,6085.0,700.0,324.0,90.0,60.0,23.0,52938.0,2609.0,23889.0,797.0,6424.0,6647.0,3588.0,7044.0,1217.0,1264.0,1368.0,863.0,92292.0,958.0,188.0,96.0,62.0,23559.0,591.0,6076.0,6367.0,3649.0,7775.0,1224.0,1122.0,1772.0,716.0,97547.0,646.0,169.0,86.0,65.0,19698.0,6417.0,697.0,159.0,1317.0,1075.0,1068.0,13281.0,4119.0,2704.0,10776.0,12216.0,11038.0,"Marin County, California",041,06
17645,407.0,465.0,350.0,294.0,324.0,305.0,454.0,319.0,1243.0,30.0,7255.0,4854.0,2792.0,850.0,727.0,275.0,174.0,36.0,2401.0,1937.0,464.0,0.0,0.0,0.0,0.0,0.0,3304.0,243.0,1345.0,23.0,429.0,311.0,277.0,67.0,16.0,4.0,16.0,17.0,7149.0,48.0,32.0,23.0,0.0,1418.0,0.0,248.0,411.0,287.0,188.0,28.0,36.0,43.0,13.0,6948.0,86.0,21.0,0.0,19.0,2736.0,663.0,11.0,30.0,39.0,272.0,122.0,2073.0,82.0,131.0,545.0,445.0,630.0,"Mariposa County, California",043,06
87409,2651.0,2770.0,2655.0,1746.0,2513.0,2865.0,2318.0,1525.0,11005.0,217.0,34594.0,20233.0,9220.0,4310.0,3719.0,1869.0,846.0,269.0,14361.0,11613.0,2395.0,260.0,82.0,5.0,0.0,6.0,17649.0,884.0,8860.0,245.0,2583.0,2492.0,1656.0,655.0,105.0,125.0,132.0,37.0,32432.0,614.0,62.0,31.0,53.0,9168.0,345.0,2627.0,2161.0,1445.0,1012.0,191.0,198.0,144.0,62.0,32149.0,531.0,40.0,13.0,18.0,16595.0,5056.0,257.0,302.0,1006.0,1233.0,1200.0,11539.0,780.0,929.0,3330.0,2826.0,3044.0,"Mendocino County, California",045,06
265001,10985.0,11425.0,11558.0,6907.0,10491.0,11037.0,10919.0,6483.0,67438.0,1014.0,78270.0,60009.0,17827.0,12951.0,11645.0,9891.0,4463.0,3232.0,18261.0,14548.0,2623.0,541.0,314.0,210.0,0.0,25.0,64579.0,4133.0,40572.0,2033.0,10472.0,11113.0,6475.0,1819.0,141.0,524.0,404.0,197.0,85234.0,2654.0,429.0,41.0,235.0,40705.0,1429.0,10361.0,10455.0,6164.0,2309.0,242.0,324.0,395.0,225.0,81490.0,2105.0,352.0,69.0,94.0,57964.0,26457.0,1569.0,1566.0,6364.0,6075.0,5432.0,31507.0,2694.0,3039.0,11020.0,11470.0,13066.0,"Merced County, California",047,06
9033,193.0,315.0,299.0,190.0,189.0,216.0,269.0,141.0,565.0,0.0,3670.0,2182.0,1252.0,307.0,299.0,197.0,94.0,33.0,1488.0,1297.0,182.0,9.0,0.0,0.0,0.0,0.0,1620.0,118.0,677.0,28.0,237.0,221.0,157.0,141.0,2.0,55.0,78.0,6.0,3716.0,60.0,23.0,0.0,27.0,694.0,28.0,184.0,248.0,141.0,88.0,11.0,32.0,21.0,0.0,3520.0,56.0,0.0,0.0,0.0,1464.0,280.0,26.0,12.0,66.0,75.0,93.0,1184.0,80.0,27.0,385.0,417.0,261.0,"Modoc County, California",049,06
14051,135.0,400.0,620.0,209.0,482.0,437.0,358.0,142.0,2382.0,163.0,4950.0,2708.0,1628.0,569.0,304.0,196.0,10.0,1.0,2242.0,1700.0,514.0,18.0,10.0,0.0,0.0,0.0,2846.0,45.0,1826.0,0.0,395.0,620.0,205.0,19.0,0.0,5.0,0.0,4.0,5595.0,24.0,0.0,0.0,0.0,1513.0,122.0,437.0,354.0,131.0,107.0,78.0,0.0,4.0,11.0,4703.0,105.0,0.0,0.0,0.0,1152.0,343.0,0.0,47.0,67.0,59.0,103.0,809.0,200.0,152.0,616.0,780.0,514.0,"Mono County, California",051,06
430201,16973.0,16322.0,16069.0,8991.0,16100.0,15949.0,14952.0,8533.0,129153.0,2907.0,125916.0,91151.0,29921.0,18385.0,19057.0,12507.0,6146.0,5135.0,34765.0,27246.0,5901.0,800.0,391.0,353.0,30.0,44.0,100821.0,5712.0,55689.0,2285.0,14943.0,14862.0,8099.0,5655.0,517.0,595.0,1042.0,627.0,149172.0,4804.0,784.0,165.0,265.0,55974.0,2006.0,14559.0,14159.0,7879.0,4453.0,454.0,746.0,643.0,359.0,140163.0,3912.0,644.0,150.0,295.0,61858.0,25441.0,1474.0,1792.0,6412.0,5734.0,4885.0,36417.0,4339.0,4294.0,18755.0,18903.0,19781.0,"Monterey County, California",053,06
140823,3975.0,4302.0,4678.0,2830.0,3711.0,3788.0,4840.0,2728.0,32170.0,646.0,49375.0,33965.0,14170.0,7299.0,6768.0,3447.0,1507.0,774.0,15410.0,12408.0,2376.0,389.0,118.0,55.0,29.0,35.0,31912.0,1494.0,14634.0,479.0,3596.0,4256.0,2568.0,2737.0,326.0,570.0,383.0,182.0,50263.0,794.0,136.0,39.0,80.0,14488.0,332.0,3120.0,4269.0,2410.0,2939.0,222.0,433.0,516.0,256.0,51047.0,818.0,235.0,55.0,62.0,11431.0,3096.0,215.0,174.0,561.0,690.0,603.0,8335.0,1556.0,1455.0,5702.0,6776.0,7231.0,"Napa County, California",055,06
98639,2286.0,2508.0,2518.0,1869.0,1957.0,2134.0,2768.0,1508.0,6259.0,304.0,40587.0,25777.0,14530.0,5223.0,4233.0,1105.0,457.0,229.0,14810.0,11819.0,2358.0,371.0,234.0,28.0,0.0,0.0,17958.0,807.0,9077.0,260.0,2234.0,2313.0,1700.0,1053.0,223.0,144.0,189.0,53.0,37360.0,460.0,130.0,16.0,116.0,8929.0,317.0,1846.0,2438.0,1300.0,1324.0,199.0,192.0,330.0,166.0,38548.0,436.0,96.0,0.0,42.0,11502.0,3387.0,257.0,139.0,799.0,484.0,686.0,8115.0,878.0,608.0,2943.0,3620.0,4167.0,"Nevada County, California",057,06
3132211,96728.0,101743.0,104206.0,65712.0,92806.0,93938.0,102949.0,63090.0,951475.0,24914.0,1017012.0,733815.0,259549.0,163763.0,163266.0,80536.0,36258.0,30443.0,283197.0,213192.0,51962.0,10468.0,5394.0,1380.0,442.0,359.0,785415.0,37008.0,370519.0,10770.0,85695.0,93564.0,59263.0,62003.0,10999.0,12023.0,9413.0,5228.0,1058770.0,19564.0,4025.0,1229.0,1221.0,365111.0,8663.0,80174.0,92618.0,56890.0,67109.0,10379.0,10789.0,9284.0,5143.0,1097872.0,18332.0,2975.0,1047.0,1057.0,367290.0,145585.0,6227.0,6837.0,27211.0,26957.0,28402.0,221705.0,42529.0,32304.0,124957.0,135207.0,146748.0,"Orange County, California",059,06
