NAME,county,Total Pop,% Foreign Born,% Overseas Move Past Year,Birthrate Past Year,% School Aged,Ave HH Size,% Not Enrolled,% School-Aged Below Poverty Line
"Alameda County, California",001,1584983.0,31.357686486227298,1.1266366894786883,5.014712266653803,18.04997277573324,2.4536358890065415,7.6025292828455475,14.990781554241039
"Alpine County, California",003,1131.0,3.359858532272325,1.3262599469496021,2.4630541871921183,23.253757736516356,2.1629327902240325,1.9011406844106464,8.928571428571429
"Amador County, California",005,36995.0,5.5304770914988515,0.18651169076902283,3.69855877756555,13.631571834031625,2.2082610581092803,7.77315090224073,21.603893355903512
"Butte County, California",007,222564.0,7.620729318308442,0.3531568447727395,5.545831589361136,17.344673891554788,2.107024976394007,9.602880605134317,23.630650777026073
"Calaveras County, California",009,44767.0,5.191323966314473,0.16306654455290728,2.851375220792329,16.293251725601447,2.211503169836503,10.241294214422814,12.830604534005039
"Colusa County, California",011,21396.0,24.513927836978873,0.5094410170125258,6.602564102564103,23.761450738455785,2.9458922519574617,9.48072383949646,20.78281216762391
"Contra Costa County, California",013,1096068.0,23.94249261907108,0.8309703412561995,5.114550333639912,20.433951178211572,2.6446286655258664,6.772782069027102,13.851685813019522
"Del Norte County, California",015,27788.0,5.865841370375701,0.19432848711674103,9.278553174759189,18.331653951345906,2.173923076923077,10.286611700039263,27.932584269662918
"El Dorado County, California",017,182093.0,9.431993541761626,0.3910089899117484,4.768173560464443,18.696490254979597,2.4486639508389145,7.117050961962108,12.883341511285574
"Fresno County, California",019,956749.0,21.40028366896647,0.43532838811433305,6.004383505785208,24.347765192333622,2.910070012536387,11.290980351753833,36.27041827967142
"Glenn County, California",021,28029.0,17.93856363052553,0.3032573406115095,6.127411249797373,22.77284241321488,2.516010246557797,12.45495848347172,25.070845140856807
"Humboldt County, California",023,135034.0,5.7548469274404965,0.1666247019269221,5.240578994475479,16.38105958499341,2.002625611648168,9.000904159132007,23.363943934267763
"Imperial County, California",025,178206.0,32.57858882416978,0.8725856592931776,7.022539697861865,24.145651661560215,3.141118709451166,9.542401636105883,30.647364108167167
"Inyo County, California",027,18373.0,10.123550862678933,0.1741686169923257,4.535082715345123,17.868611549556416,1.8421924015336355,7.5540664026804745,13.012777404169467
"Kern County, California",029,865736.0,20.342806583069205,0.4160621713778796,6.627706716721173,24.85434358742157,3.0214009767926684,11.743573775520161,31.82782072834857
"Kings County, California",031,150998.0,18.607531225579148,0.6887508443820448,6.638754179342751,22.973814222704934,3.0829349204800467,10.763908907466128,32.632774779892074
"Lake County, California",033,64158.0,8.976277315377661,0.18859690139966956,6.718511985889522,17.709404906636742,2.0546947179473642,11.177609575778911,32.709017184784706
"Lassen County, California",035,32645.0,6.586000918976873,0.2971358554143054,7.549668874172186,12.76152550160821,2.2149354123671943,12.169947191550648,21.765350877192983
"Los Angeles County, California",037,10038388.0,34.723941732477364,0.7227156392042228,4.705280990436433,19.512724552985997,2.5814893494940723,8.147999528273711,25.352124781634288
"Madera County, California",039,153187.0,21.62193919849596,0.2970225933009981,6.972732188377064,23.616233753516944,3.075117194118644,10.926831965060673,30.954456636104013
"Marin County, California",041,258349.0,18.213347061533042,0.8279497888515149,5.448237059264816,17.719828603942727,2.1338725363297346,5.5527643679416325,10.168575994238257
"Mariposa County, California",043,17789.0,6.504019337793018,0.2529653156444994,9.58904109589041,13.305975602900668,2.2056949013157894,8.829742289818334,21.508962067528138
"Mendocino County, California",045,87544.0,12.720460568399892,0.23645252672941605,5.383139600496558,18.514118614639496,2.0900378732397313,9.020236920039487,27.96958072548624
"Merced County, California",047,263885.0,25.48648085340205,0.4532277317770999,6.393691516390902,25.67823104761544,3.1513839024797528,10.269919275099246,36.51033051149817
