NAME,county,Total Pop,% Foreign Born,% Overseas Move Past Year,Birthrate Past Year,% School Aged,Ave HH Size,% Not Enrolled,% School-Aged Below Poverty Line
"Los Angeles County, California",037,9974203.0,34.933618255012455,0.6965669337189148,4.845627983769286,19.879643516379204,2.5931191744178683,3347317.1800451474,86.05729369448608
"Madera County, California",039,152452.0,21.750452601474564,0.3424028546690106,6.499314909128513,23.58775221053184,3.1543856959429677,49417.20411568409,83.94883203559512
"Marin County, California",041,256802.0,18.877189429988864,0.8068472986970507,4.8727463548109,17.81294538204531,2.1400397535841664,92292.43975166143,46.24650227352221
"Mariposa County, California",043,17946.0,5.644711913518333,0.27861361863367884,7.576668671076368,14.120138192354842,2.195079086115993,7621.441988950276,111.2075769534333
"Mendocino County, California",045,87612.0,13.362324795690089,0.2864904351002146,5.67288938422959,18.74172487787061,2.107467931078278,32910.53836784409,100.96224116930573
"Merced County, California",047,261609.0,25.47045399814227,0.24463990153243964,6.321856890514116,26.00866178151363,3.165303235003138,84298.31629458709,88.99634044179246
"Modoc County, California",049,9335.0,7.423674343867166,0.0,7.475560667050028,18.275307980717727,2.0439499816108864,3905.627198124267,106.79953106682298
"Mono County, California",051,14193.0,17.586134009723104,0.2184175297681956,3.5590877677954387,18.45275840202917,1.9478343775538,5591.185185185185,26.880488736158842
"Monterey County, California",053,424927.0,30.086108908118337,0.7168290082767158,5.861990299447525,22.14521553113829,2.9041544387957092,147764.94636613852,68.89406063697517
"Napa County, California",055,139253.0,23.19231901646643,0.46103136018613605,5.475459161286278,18.946809045406564,2.5500200635861345,49959.74696785931,50.14023650697392
"Nevada County, California",057,98606.0,6.443826947650244,0.46954546376488243,3.6113909953863286,16.211995213273024,2.1368578859908967,37734.05917677968,72.7949455773802
"Orange County, California",059,3086331.0,30.343893769009224,0.7081871646301061,4.856806201865695,20.105458552566137,2.778430524210994,1032884.8453992694,59.868884372970456
"Placer County, California",061,361518.0,10.453974629202419,0.3584883740228702,4.123698788579777,20.485287039649478,2.4971086304220367,123106.03713305788,40.68567879229793
"Plumas County, California",063,19286.0,4.780669916001244,0.19184900964430157,4.330017554125219,14.912371668567873,1.9222333835593504,7768.986091794159,100.06954102920724
"Riverside County, California",065,2266899.0,21.984923015979096,0.5105653141141269,5.638447911881264,23.23125114969833,2.9480187238326625,753832.4935618814,67.20651540268386
"Sacramento County, California",067,1450277.0,20.077888568873394,0.5119711613712415,5.366197683604545,20.999850373411423,2.4366540952211797,476134.3193501359,79.41199648012189
